'BU_CODE';'V01_Strategievariant'
'BU18840105';'s1b'
'BU18840107';'s1b'
'BU18840109';'s1b'
'BU18840200';'s1b'
'BU18840201';'s1b'
'BU18840202';'s1b'
'BU18840203';'s1b'
'BU18840207';'s1b'
'BU18840208';'s1b'
'BU18840209';'s1b'
'BU18840300';'s1b'
'BU18840309';'s1b'
'BU18840400';'s1b'
'BU18840402';'s1b'
'BU18840404';'s1b'
'BU18840405';'s1b'
'BU18840407';'s1b'
'BU18840408';'s1b'
'BU18840409';'s1b'
'BU18910000';'s1b'
'BU18910001';'s1b'
'BU18910002';'s1b'
'BU18910008';'s1b'
'BU18910009';'s1b'
'BU18910100';'s1b'
'BU18910101';'s1b'
'BU18910108';'s1b'
'BU18910109';'s1b'
'BU18910200';'s1b'
'BU18910201';'s1b'
'BU18910202';'s1b'
'BU18910208';'s1b'
'BU18910209';'s1b'
'BU18910300';'s1b'
'BU18910301';'s1b'
'BU18910309';'s1b'
'BU18920101';'s1b'
'BU18920102';'s1b'
'BU18920103';'s1b'
'BU18920104';'s1b'
'BU18920105';'s1b'
'BU18920106';'s1b'
'BU18920107';'s1b'
'BU18920191';'s1b'
'BU18920201';'s1b'
'BU18920202';'s1b'
'BU18920203';'s1b'
'BU18920204';'s1b'
'BU18920205';'s1b'
'BU18920206';'s1b'
'BU18920207';'s1b'
'BU18920208';'s1b'
'BU18920209';'s1b'
'BU18920210';''
'BU18920211';'s1b'
'BU18920291';'s1b'
'BU18920292';'s1b'
'BU18920293';'s1b'
'BU18920301';'s1b'
'BU18920302';'s1b'
'BU18920303';'s1b'
'BU18920304';'s1b'
'BU18920305';'s1b'
'BU18920306';'s1b'
'BU18920307';'s1b'
'BU18920308';'s1b'
'BU18920309';'s1b'
'BU18920310';'s1b'
'BU18920311';'s1b'
'BU18920399';'s1b'
'BU18920401';'s1b'
'BU18920402';'s1b'
'BU18920403';'s1b'
'BU18920404';'s1b'
'BU18920405';'s1b'
'BU18920406';'s1b'
'BU18920407';'s1b'
'BU18920408';'s1b'
'BU18920409';'s1b'
'BU18920410';'s1b'
'BU18920411';'s1b'
'BU18920412';'s1b'
'BU18920413';'s1b'
'BU18920414';'s1b'
'BU18920415';'s1b'
'BU18920416';'s1b'
'BU18920491';'s1b'
'BU18920492';'s1b'
'BU18920493';'s1b'
'BU18940000';'s1b'
'BU18940001';'s1b'
'BU18940002';'s1b'
'BU18940003';'s1b'
'BU18940100';'s1b'
'BU18940101';'s1b'
'BU18940102';'s1b'
'BU18940104';'s1b'
'BU18940105';'s1b'
'BU18940106';'s1b'
'BU18940107';'s1b'
'BU18940108';'s1b'
'BU18940109';'s1b'
'BU18940200';'s1b'
'BU18940203';'s1b'
'BU18940204';'s1b'
'BU18940208';'s1b'
'BU18940209';'s1b'
'BU18940300';'s1b'
'BU18940308';'s1b'
'BU18940309';'s1b'
'BU18940400';'s1b'
'BU18940402';'s1b'
'BU18940403';'s1b'
'BU18940408';'s1b'
'BU18940409';'s1b'
'BU18940500';'s1b'
'BU18940502';'s1b'
'BU18940506';'s1b'
'BU18940507';'s1b'
'BU18940508';'s1b'
'BU18940509';'s1b'
'BU18950000';'s1b'
'BU18950001';'s1b'
'BU18950002';'s1b'
'BU18950003';'s1b'
'BU18950004';'s1b'
'BU18950005';'s1b'
'BU18950006';'s1b'
'BU18950007';'s1b'
'BU18950008';'s1b'
'BU18950009';'s1b'
'BU18950100';'s1b'
'BU18950101';'s1b'
'BU18950102';'s1b'
'BU18950103';'s1b'
'BU18950104';'s1b'
'BU18950200';'s1b'
'BU18950209';'s1b'
'BU18950300';'s1b'
'BU18950301';'s1b'
'BU18950302';'s1b'
'BU18950309';'s1b'
'BU18950400';'s1b'
'BU18950500';'s1b'
'BU18950501';'s1b'
'BU18950502';'s1b'
'BU18950600';'s1b'
'BU18950601';'s1b'
'BU18950602';'s1b'
'BU18950603';'s1b'
'BU18950604';'s1b'
'BU18950605';'s1b'
'BU18950700';'s1b'
'BU18950708';'s1b'
'BU18950709';'s1b'
'BU18950800';'s1b'
'BU18950801';'s1b'
'BU18950802';'s1b'
'BU18950803';'s1b'
'BU18950809';'s1b'
'BU18950900';'s1b'
'BU18950901';'s1b'
'BU18950902';'s1b'
'BU18950903';'s1b'
'BU18950904';'s1b'
'BU18950905';'s1b'
'BU18950907';'s1b'
'BU18950909';'s1b'
'BU18951000';'s1b'
'BU18951001';'s1b'
'BU18951009';'s1b'
'BU18960000';'s1b'
'BU18960001';'s1b'
'BU18960008';'s1b'
'BU18960009';'s1b'
'BU18960010';'s1b'
'BU18960011';'s1b'
'BU18960012';'s1b'
'BU18960013';'s1b'
'BU18960014';'s1b'
'BU18960100';'s1b'
'BU18960101';'s1b'
'BU18960108';'s1b'
'BU18960109';'s1b'
'BU18960200';'s1b'
'BU18960201';'s1b'
'BU18960202';'s1b'
'BU18960203';'s1b'
'BU18960204';'s1b'
'BU18960205';'s1b'
'BU18960206';'s1b'
'BU18960207';'s1b'
'BU18960307';'s1b'
'BU18960310';'s1b'
'BU18960400';'s1b'
'BU18960402';'s1b'
'BU18960403';'s1b'
'BU18960404';'s1b'
'BU18960405';'s1b'
'BU18960406';'s1b'
'BU18960407';'s1b'
'BU18960408';'s1b'
'BU18960409';'s1b'
'BU18960410';'s1b'
'BU18960500';'s1b'
'BU19000000';'s1b'
'BU19000001';'s1b'
'BU19000002';'s1b'
'BU19000003';'s1b'
'BU19000004';'s1b'
'BU19000009';'s1b'
'BU19000101';'s1b'
'BU19000102';'s1b'
'BU19000103';'s1b'
'BU19000104';'s1b'
'BU19000105';'s1b'
'BU19000106';'s1b'
'BU19000107';'s1b'
'BU19000108';'s1b'
'BU19000109';'s1b'
'BU19000110';'s1b'
'BU19000111';'s1b'
'BU19000112';'s1b'
'BU19000113';'s1b'
'BU19000114';'s1b'
'BU19000115';'s1b'
'BU19000116';'s1b'
'BU19000117';'s1b'
'BU19000118';'s1b'
'BU19000119';'s1b'
'BU19000120';'s1b'
'BU19000200';'s1b'
'BU19000201';'s1b'
'BU19000202';'s1b'
'BU19000208';'s1b'
'BU19000209';'s1b'
'BU19000300';'s1b'
'BU19000301';'s1b'
'BU19000302';'s1b'
'BU19000308';'s1b'
'BU19000309';'s1b'
'BU19000400';'s1b'
'BU19000401';'s1b'
'BU19000402';'s1b'
'BU19000403';'s1b'
'BU19000408';'s1b'
'BU19000409';'s1b'
'BU19000500';'s1b'
'BU19000501';'s1b'
'BU19000502';'s1b'
'BU19000503';'s1b'
'BU19000600';'s1b'
'BU19000602';'s1b'
'BU19000603';'s1b'
'BU19000607';'s1b'
'BU19000608';'s1b'
'BU19000609';'s1b'
'BU19000700';'s1b'
'BU19000701';'s1b'
'BU19000702';'s1b'
'BU19000706';'s1b'
'BU19000707';'s1b'
'BU19000708';'s1b'
'BU19000800';'s1b'
'BU19000801';'s1b'
'BU19000802';'s1b'
'BU19000804';'s1b'
'BU19000808';'s1b'
'BU19000809';'s1b'
'BU19000900';'s1b'
'BU19000901';'s1b'
'BU19000902';'s1b'
'BU19000903';'s1b'
'BU19000904';'s1b'
'BU19000905';'s1b'
'BU19000906';'s1b'
'BU19000907';'s1b'
'BU19000908';'s1b'
'BU19000909';'s1b'
'BU19001000';'s1b'
'BU19001001';'s1b'
'BU19001002';'s1b'
'BU19001003';'s1b'
'BU19001007';'s1b'
'BU19001008';'s1b'
'BU19001100';'s1b'
'BU19001101';'s1b'
'BU19001108';'s1b'
'BU19001109';'s1b'
'BU19001200';'s1b'
'BU19001201';'s1b'
'BU19001202';'s1b'
'BU19001203';'s1b'
'BU19001204';'s1b'
'BU19001208';''
'BU19001209';'s1b'
'BU19001300';'s1b'
'BU19001301';'s1b'
'BU19001302';'s1b'
'BU19001303';'s1b'
'BU19001306';'s1b'
'BU19001307';'s1b'
'BU19001308';'s1b'
'BU19001309';'s1b'
'BU19001400';'s1b'
'BU19001401';'s1b'
'BU19001402';'s1b'
'BU19001403';'s1b'
'BU19001404';'s1b'
'BU19001405';'s1b'
'BU19001406';'s1b'
'BU19001407';'s1b'
'BU19001408';'s1b'
'BU19001409';'s1b'
'BU19001500';'s1b'
'BU19001501';'s1b'
'BU19001502';'s1b'
'BU19001503';'s1b'
'BU19001509';'s1b'
'BU19001600';'s1b'
'BU19001601';'s1b'
'BU19001602';'s1b'
'BU19001603';'s1b'
'BU19001604';'s1b'
'BU19001606';'s1b'
'BU19001607';'s1b'
'BU19001608';'s1b'
'BU19001700';'s1b'
'BU19001709';'s1b'
'BU19001800';'s1b'
'BU19001801';'s1b'
'BU19001802';'s1b'
'BU19001803';'s1b'
'BU19001804';'s1b'
'BU19001808';'s1b'
'BU19001809';'s1b'
'BU19001900';'s1b'
'BU19001901';'s1b'
'BU19001902';'s1b'
'BU19001903';'s1b'
'BU19001904';'s1b'
'BU19002001';'s1b'
'BU19002002';'s1b'
'BU19002003';'s1b'
'BU19002004';'s1b'
'BU19002005';'s1b'
'BU19002006';'s1b'
'BU19002007';'s1b'
'BU19002008';'s1b'
'BU19002009';'s1b'
'BU19002010';'s1b'
'BU19002011';'s1b'
'BU19002012';'s1b'
'BU19002013';'s1b'
'BU19002014';'s1b'
'BU19002015';'s1b'
'BU19002016';'s1b'
'BU19002017';'s1b'
'BU19002018';'s1b'
'BU19002019';'s1b'
'BU19010101';'s1b'
'BU19010102';'s1b'
'BU19010103';'s1b'
'BU19010104';'s1b'
'BU19010105';'s1b'
'BU19010106';'s1b'
'BU19010201';'s1b'
'BU19010202';'s1b'
'BU19010203';'s1b'
'BU19010204';'s1b'
'BU19010205';'s1b'
'BU19010206';'s1b'
'BU19010207';'s1b'
'BU19010209';'s1b'
'BU19010210';'s1b'
'BU19010211';'s1b'
'BU19010212';'s1b'
'BU19010213';'s1b'
'BU19010214';'s1b'
'BU19010215';'s1b'
'BU19010216';'s1b'
'BU19010217';'s1b'
'BU19010218';'s1b'
'BU19010219';'s1b'
'BU19010220';'s1b'
'BU19010301';'s1b'
'BU19010302';'s1b'
'BU19010401';'s1b'
'BU19010402';'s1b'
'BU19010403';'s1b'
'BU19010404';'s1b'
'BU19010405';'s1b'
'BU19010501';'s1b'
'BU19010502';'s1b'
'BU19010503';'s1b'
'BU19010504';'s1b'
'BU19010505';'s1b'
'BU19010506';'s1b'
'BU19010507';'s1b'
'BU19010508';'s1b'
'BU19010509';'s1b'
'BU19010510';'s1b'
'BU19010511';'s1b'
'BU19010512';'s1b'
'BU19010513';'s1b'
'BU19010514';'s1b'
'BU19010515';'s1b'
'BU19010601';'s1b'
'BU19010602';'s1b'
'BU19010603';'s1b'
'BU19010604';'s1b'
'BU19010701';'s1b'
'BU19010702';'s1b'
'BU19010703';'s1b'
'BU19030000';'s1b'
'BU19030001';'s1b'
'BU19030002';'s1b'
'BU19030003';'s1b'
'BU19030004';'s1b'
'BU19030005';'s1b'
'BU19030009';'s1b'
'BU19030100';'s1b'
'BU19030101';'s1b'
'BU19030200';'s1b'
'BU19030201';'s1b'
'BU19030202';'s1b'
'BU19030203';'s1b'
'BU19030204';'s1b'
'BU19030205';'s1b'
'BU19030300';'s1b'
'BU19030301';'s1b'
'BU19030302';'s1b'
'BU19030303';'s1b'
'BU19030304';'s1b'
'BU19030309';'s1b'
'BU19030400';'s1b'
'BU19030401';'s1b'
'BU19030402';'s1b'
'BU19030403';'s1b'
'BU19030404';'s1b'
'BU19030409';'s1b'
'BU19030500';'s1b'
'BU19030501';'s1b'
'BU19030502';'s1b'
'BU19030503';'s1b'
'BU19030504';'s1b'
'BU19030505';'s1b'
'BU19030509';'s1b'
'BU19040101';'s1b'
'BU19040102';'s1b'
'BU19040103';'s1b'
'BU19040104';'s1b'
'BU19040105';'s1b'
'BU19040106';'s1b'
'BU19040107';'s1b'
'BU19040108';'s1b'
'BU19040109';'s1b'
'BU19040110';'s1b'
'BU19040111';'s1b'
'BU19040112';'s1b'
'BU19040113';'s1b'
'BU19040114';'s1b'
'BU19040115';'s1b'
'BU19040116';'s1b'
'BU19040117';'s1b'
'BU19040118';'s1b'
'BU19040119';'s1b'
'BU19040201';'s1b'
'BU19040202';'s1b'
'BU19040203';'s1b'
'BU19040204';'s1b'
'BU19040205';'s1b'
'BU19040206';'s1b'
'BU19040207';'s1b'
'BU19040208';'s1b'
'BU19040209';'s1b'
'BU19040210';''
'BU19040211';'s1b'
'BU19040212';'s1b'
'BU19040213';'s1b'
'BU19040214';'s1b'
'BU19040215';'s1b'
'BU19040216';'s1b'
'BU19040301';'s1b'
'BU19040302';'s1b'
'BU19040303';'s1b'
'BU19040304';''
'BU19040305';''
'BU19040306';'s1b'
'BU19040307';'s1b'
'BU19040308';'s1b'
'BU19040309';'s1b'
'BU19040310';'s1b'
'BU19040311';'s1b'
'BU19040312';'s1b'
'BU19040401';'s1b'
'BU19040402';'s1b'
'BU19040501';'s1b'
'BU19040502';'s1b'
'BU19040503';'s1b'
'BU19040504';'s1b'
'BU19040505';'s1b'
'BU19040506';'s1b'
'BU19040507';'s1b'
'BU19040508';'s1b'
'BU19040509';'s1b'
'BU19040601';'s1b'
'BU19040602';'s1b'
'BU19040603';'s1b'
'BU19040604';'s1b'
'BU19040701';'s1b'
'BU19040702';'s1b'
'BU19040703';'s1b'
'BU19040801';'s1b'
'BU19040802';'s1b'
'BU19040803';''
'BU19040804';'s1b'
'BU19040805';'s1b'
'BU19040901';'s1b'
'BU19040902';'s1b'
'BU19040903';'s1b'
'BU19040904';'s1b'
'BU19040905';'s1b'
'BU19040906';'s1b'
'BU19040907';''
'BU19041001';'s1b'
'BU19041002';'s1b'
'BU19041003';'s1b'
'BU19041004';''
'BU19041101';'s1b'
'BU19041201';'s1b'
'BU19041202';'s1b'
'BU19041203';'s1b'
'BU19041204';'s1b'
'BU19041205';'s1b'
'BU19041206';'s1b'
'BU19041207';'s1b'
'BU19041208';'s1b'
'BU19041209';'s1b'
'BU19041210';'s1b'
'BU19041211';'s1b'
'BU19041212';'s1b'
'BU19041213';'s1b'
'BU19041214';'s1b'
'BU19041215';'s1b'
'BU19110101';'s1b'
'BU19110102';'s1b'
'BU19110103';'s1b'
'BU19110104';'s1b'
'BU19110105';'s1b'
'BU19110106';'s1b'
'BU19110107';'s1b'
'BU19110108';'s1b'
'BU19110180';'s1b'
'BU19110190';'s1b'
'BU19110191';'s1b'
'BU19110201';'s1b'
'BU19110202';'s1b'
'BU19110290';'s1b'
'BU19110301';'s1b'
'BU19110302';'s1b'
'BU19110390';'s1b'
'BU19110401';'s1b'
'BU19110402';'s1b'
'BU19110490';'s1b'
'BU19110501';'s1b'
'BU19110502';'s1b'
'BU19110503';'s1b'
'BU19110504';'s1b'
'BU19110590';'s1b'
'BU19110601';'s1b'
'BU19110602';'s1b'
'BU19110690';'s1b'
'BU19110701';'s1b'
'BU19110702';'s1b'
'BU19110703';'s1b'
'BU19110704';'s1b'
'BU19110705';'s1b'
'BU19110780';'s1b'
'BU19110790';'s1b'
'BU19110801';'s1b'
'BU19110901';'s1b'
'BU19110990';'s1b'
'BU19111001';'s1b'
'BU19111002';'s1b'
'BU19111080';'s1b'
'BU19111081';'s1b'
'BU19111090';'s1b'
'BU19111101';'s1b'
'BU19111190';'s1b'
'BU19111201';'s1b'
'BU19111290';'s1b'
'BU19111301';'s1b'
'BU19111390';'s1b'
'BU19111401';'s1b'
'BU19111490';'s1b'
'BU19111501';'s1b'
'BU19111502';'s1b'
'BU19111503';'s1b'
'BU19111504';'s1b'
'BU19111580';'s1b'
'BU19111590';'s1b'
'BU19111601';'s1b'
'BU19111602';'s1b'
'BU19111690';'s1b'
'BU19111701';'s1b'
'BU19111702';'s1b'
'BU19111790';'s1b'
'BU19111801';'s1b'
'BU19111890';'s1b'
'BU19111901';'s1b'
'BU19111990';'s1b'
'BU19160100';'s1b'
'BU19160101';'s1b'
'BU19160102';'s1b'
'BU19160103';'s1b'
'BU19160104';'s1b'
'BU19160200';'s1b'
'BU19160201';'s1b'
'BU19160300';'s1b'
'BU19160301';'s1b'
'BU19160302';'s1b'
'BU19160400';'s1b'
'BU19160401';'s1b'
'BU19160500';'s1b'
'BU19160501';'s1b'
'BU19160502';'s1b'
'BU19160503';'s1b'
'BU19160504';'s1b'
'BU19160600';'s1b'
'BU19160601';'s1b'
'BU19160602';'s1b'
'BU19160700';'s1b'
'BU19160701';'s1b'
'BU19160702';'s1b'
'BU19160703';'s1b'
'BU19160704';'s1b'
'BU19160800';'s1b'
'BU19160801';'s1b'
'BU19160802';'s1b'
'BU19160803';'s1b'
'BU19160804';'s1b'
'BU19160900';'s1b'
'BU19160901';'s1b'
'BU19160902';'s1b'
'BU19161000';'s1b'
'BU19161001';'s1b'
'BU19161002';'s1b'
'BU19161100';'s1b'
'BU19161101';'s1b'
'BU19161200';'s1b'
'BU19161201';'s1b'
'BU19161202';'s1b'
'BU19161300';'s1b'
'BU19161301';'s1b'
'BU19240001';'s1b'
'BU19240002';'s1b'
'BU19240003';'s1b'
'BU19240101';'s1b'
'BU19240102';'s1b'
'BU19240103';'s1b'
'BU19240104';'s1b'
'BU19240105';'s1b'
'BU19240106';'s1b'
'BU19240107';'s1b'
'BU19240108';'s1b'
'BU19240109';'s1b'
'BU19240201';'s1b'
'BU19240202';'s1b'
'BU19240203';'s1b'
'BU19240204';'s1b'
'BU19240205';'s1b'
'BU19240301';'s1b'
'BU19240302';'s1b'
'BU19240303';'s1b'
'BU19240304';'s1b'
'BU19240305';'s1b'
'BU19240306';'s1b'
'BU19240307';'s1b'
'BU19240401';'s1b'
'BU19240402';'s1b'
'BU19240403';'s1b'
'BU19240501';'s1b'
'BU19240502';'s1b'
'BU19240601';'s1b'
'BU19240602';'s1b'
'BU19240603';'s1b'
'BU19240604';'s1b'
'BU19240605';'s1b'
'BU19240606';'s1b'
'BU19240701';'s1b'
'BU19240702';'s1b'
'BU19240703';'s1b'
'BU19240704';'s1b'
'BU19240705';'s1b'
'BU19240801';'s1b'
'BU19240802';'s1b'
'BU19240901';'s1b'
'BU19240902';'s1b'
'BU19240903';'s1b'
'BU19241001';'s1b'
'BU19241002';'s1b'
'BU19241003';'s1b'
'BU19241004';'s1b'
'BU19241005';'s1b'
'BU19241006';'s1b'
'BU19241101';'s1b'
'BU19241102';'s1b'
'BU19241103';'s1b'
'BU19241201';'s1b'
'BU19241202';'s1b'
'BU19241301';'s1b'
'BU19241302';'s1b'
'BU19260101';'s1b'
'BU19260102';'s1b'
'BU19260103';'s1b'
'BU19260104';'s1b'
'BU19260105';'s1b'
'BU19260106';'s1b'
'BU19260107';'s1b'
'BU19260108';'s1b'
'BU19260109';'s1b'
'BU19260110';'s1b'
'BU19260111';'s1b'
'BU19260112';'s1b'
'BU19260113';'s1b'
'BU19260114';'s1b'
'BU19260115';'s1b'
'BU19260116';'s1b'
'BU19260221';'s1b'
'BU19260222';'s1b'
'BU19260223';'s1b'
'BU19260224';'s1b'
'BU19260225';'s1b'
'BU19260226';'s1b'
'BU19260227';'s1b'
'BU19260231';'s1b'
'BU19260232';'s1b'
'BU19260341';'s1b'
'BU19260342';'s1b'
'BU19260343';'s1b'
'BU19260344';'s1b'
'BU19260351';'s1b'
'BU19260352';'s1b'
'BU19260353';'s1b'
'BU19300101';'s1b'
'BU19300102';'s1b'
'BU19300103';'s1b'
'BU19300104';'s1b'
'BU19300105';'s1b'
'BU19300106';'s1b'
'BU19300201';'s1b'
'BU19300202';'s1b'
'BU19300301';'s1b'
'BU19300302';'s1b'
'BU19300401';'s1b'
'BU19300501';'s1b'
'BU19300502';'s1b'
'BU19300503';'s1b'
'BU19300504';'s1b'
'BU19300601';'s1b'
'BU19300602';'s1b'
'BU19300603';'s1b'
'BU19300701';'s1b'
'BU19300702';'s1b'
'BU19300703';'s1b'
'BU19300801';'s1b'
'BU19300802';'s1b'
'BU19300803';'s1b'
'BU19300804';'s1b'
'BU19300805';'s1b'
'BU19300901';'s1b'
'BU19300902';'s1b'
'BU19300903';'s1b'
'BU19300904';'s1b'
'BU19300905';'s1b'
'BU19301001';'s1b'
'BU19301002';'s1b'
'BU19301003';'s1b'
'BU19301004';'s1b'
'BU19301101';'s1b'
'BU19301102';'s1b'
'BU19301201';'s1b'
'BU19301202';'s1b'
'BU19301203';'s1b'
'BU19301204';'s1b'
'BU19301205';'s1b'
'BU19301206';'s1b'
'BU19301301';'s1b'
'BU19301401';'s1b'
'BU19301402';'s1b'
'BU19301403';'s1b'
'BU19301404';'s1b'
'BU19301405';'s1b'
'BU19301406';'s1b'
'BU19301407';'s1b'
'BU19301408';'s1b'
'BU19301409';'s1b'
'BU19301410';'s1b'
'BU19301411';'s1b'
'BU19301501';'s1b'
'BU19301502';'s1b'
'BU19301503';'s1b'
'BU19301504';'s1b'
'BU19301505';'s1b'
'BU19301506';'s1b'
'BU19301601';'s1b'
'BU19301701';'s1b'
'BU19301702';'s1b'
'BU19301703';'s1b'
'BU19301704';'s1b'
'BU19301705';'s1b'
'BU19301706';'s1b'
'BU19301707';'s1b'
'BU19301708';'s1b'
'BU19302501';'s1b'
'BU19302502';'s1b'
'BU19302503';'s1b'
'BU19302504';'s1b'
'BU19302701';'s1b'
'BU19302702';'s1b'
'BU19302703';'s1b'
'BU19302901';'s1b'
'BU19302902';'s1b'
'BU19303101';'s1b'
'BU19303102';'s1b'
'BU19303103';'s1b'
'BU19303104';'s1b'
'BU19303105';'s1b'
'BU19303301';'s1b'
'BU19303302';'s1b'
'BU19305001';'s1b'
'BU19305002';'s1b'
'BU19305003';'s1b'
'BU19310000';'s1b'
'BU19310001';'s1b'
'BU19310002';'s1b'
'BU19310003';'s1b'
'BU19310004';'s1b'
'BU19310005';'s1b'
'BU19310006';'s1b'
'BU19310007';'s1b'
'BU19310008';'s1b'
'BU19310009';'s1b'
'BU19310010';'s1b'
'BU19310011';'s1b'
'BU19310100';'s1b'
'BU19310101';'s1b'
'BU19310102';'s1b'
'BU19310103';'s1b'
'BU19310104';'s1b'
'BU19310105';'s1b'
'BU19310106';'s1b'
'BU19310107';'s1b'
'BU19310108';'s1b'
'BU19310109';'s1b'
'BU19310200';'s1b'
'BU19310208';'s1b'
'BU19310209';'s1b'
'BU19310300';'s1b'
'BU19310400';'s1b'
'BU19310401';'s1b'
'BU19310402';'s1b'
'BU19310403';'s1b'
'BU19310404';'s1b'
'BU19310409';'s1b'
'BU19310500';'s1b'
'BU19310501';'s1b'
'BU19310502';'s1b'
'BU19310503';'s1b'
'BU19310504';'s1b'
'BU19310600';'s1b'
'BU19310700';'s1b'
'BU19310701';'s1b'
'BU19310800';'s1b'
'BU19310801';'s1b'
'BU19310802';'s1b'
'BU19310803';'s1b'
'BU19310804';'s1b'
'BU19310805';'s1b'
'BU19310806';'s1b'
'BU19310807';'s1b'
'BU19310808';'s1b'
'BU19310809';'s1b'
'BU19310810';'s1b'
'BU19311000';'s1b'
'BU19311001';'s1b'
'BU19311002';'s1b'
'BU19311003';'s1b'
'BU19311004';'s1b'
'BU19311005';'s1b'
'BU19311006';'s1b'
'BU19311007';'s1b'
'BU19311008';'s1b'
'BU19311100';'s1b'
'BU19311101';'s1b'
'BU19311200';'s1b'
'BU19311201';'s1b'
'BU19311202';'s1b'
'BU19311203';'s1b'
'BU19311204';'s1b'
'BU19311205';'s1b'
'BU19400101';'s1b'
'BU19400201';'s1b'
'BU19400301';'s1b'
'BU19400401';'s1b'
'BU19400501';'s1b'
'BU19400601';'s1b'
'BU19400701';'s1b'
'BU19400702';'s1b'
'BU19400801';'s1b'
'BU19400901';'s1b'
'BU19401001';'s1b'
'BU19401101';'s1b'
'BU19401102';'s1b'
'BU19401201';'s1b'
'BU19401301';'s1b'
'BU19401401';'s1b'
'BU19401501';'s1b'
'BU19401601';'s1b'
'BU19401701';'s1b'
'BU19401801';'s1b'
'BU19401901';'s1b'
'BU19401902';'s1b'
'BU19401903';'s1b'
'BU19401904';'s1b'
'BU19401905';'s1b'
'BU19401906';'s1b'
'BU19401907';'s1b'
'BU19401908';'s1b'
'BU19401909';'s1b'
'BU19401910';'s1b'
'BU19402001';'s1b'
'BU19402101';'s1b'
'BU19402201';'s1b'
'BU19402301';'s1b'
'BU19402302';'s1b'
'BU19402303';'s1b'
'BU19402304';'s1b'
'BU19402305';'s1b'
'BU19402306';'s1b'
'BU19402307';'s1b'
'BU19402308';'s1b'
'BU19402401';'s1b'
'BU19402501';'s1b'
'BU19402601';'s1b'
'BU19402701';'s1b'
'BU19402801';'s1b'
'BU19402802';'s1b'
'BU19402901';'s1b'
'BU19403001';'s1b'
'BU19403101';'s1b'
'BU19403201';'s1b'
'BU19403301';'s1b'
'BU19403401';'s1b'
'BU19403501';'s1b'
'BU19403601';'s1b'
'BU19403701';'s1b'
'BU19403801';'s1b'
'BU19403901';'s1b'
'BU19404001';'s1b'
'BU19404101';'s1b'
'BU19404201';'s1b'
'BU19404301';'s1b'
'BU19404401';'s1b'
'BU19404501';'s1b'
'BU19404601';'s1b'
'BU19404701';'s1b'
'BU19404801';'s1b'
'BU19404901';'s1b'
'BU19405001';'s1b'
'BU19405101';'s1b'
'BU19420000';'s1b'
'BU19420001';'s1b'
'BU19420002';'s1b'
'BU19420003';'s1b'
'BU19420004';'s1b'
'BU19420005';'s1b'
'BU19420006';'s1b'
'BU19420007';'s1b'
'BU19420008';'s1b'
'BU19420100';'s1b'
'BU19420101';'s1b'
'BU19420102';'s1b'
'BU19420103';'s1b'
'BU19420104';'s1b'
'BU19420200';'s1b'
'BU19420201';'s1b'
'BU19420202';'s1b'
'BU19420203';'s1b'
'BU19420204';'s1b'
'BU19420205';'s1b'
'BU19420206';'s1b'
'BU19420207';'s1b'
'BU19420208';'s1b'
'BU19420209';'s1b'
'BU19420300';'s1b'
'BU19420301';'s1b'
'BU19420302';'s1b'
'BU19420303';'s1b'
'BU19420304';'s1b'
'BU19420305';'s1b'
'BU19420306';'s1b'
'BU19420400';'s1b'
'BU19420401';'s1b'
'BU19420402';'s1b'
'BU19420403';'s1b'
'BU19420404';'s1b'
'BU19420408';'s1b'
'BU19420409';'s1b'
'BU19420410';'s1b'
'BU19420501';'s1b'
'BU19420502';'s1b'
'BU19420503';'s1b'
'BU19420504';'s1b'
'BU19420506';'s1b'
'BU19420507';'s1b'
'BU19420508';'s1b'
'BU19420509';'s1b'
'BU19420510';'s1b'
'BU19420511';'s1b'
'BU19420512';'s1b'
'BU19420513';'s1b'
'BU19420515';'s1b'
'BU19420555';'s1b'
'BU19420565';'s1b'
'BU19420575';'s1b'
'BU19420585';'s1b'
'BU19450000';'s1b'
'BU19450001';'s1b'
'BU19450002';'s1b'
'BU19450003';'s1b'
'BU19450100';'s1b'
'BU19450101';'s1b'
'BU19450102';'s1b'
'BU19450200';'s1b'
'BU19450201';'s1b'
'BU19450300';'s1b'
'BU19450301';'s1b'
'BU19450400';'s1b'
'BU19450500';'s1b'
'BU19450501';'s1b'
'BU19450502';'s1b'
'BU19450503';'s1b'
'BU19450504';'s1b'
'BU19450505';'s1b'
'BU19450506';'s1b'
'BU19450507';'s1b'
'BU19450508';'s1b'
'BU19450509';'s1b'
'BU19450510';'s1b'
'BU19450511';'s1b'
'BU19450600';'s1b'
'BU19450601';'s1b'
'BU19450700';'s1b'
'BU19450701';'s1b'
'BU19450800';'s1b'
'BU19450801';'s1b'
'BU19450802';'s1b'
'BU19450900';'s1b'
'BU19450901';'s1b'
'BU19450902';'s1b'
'BU19450903';'s1b'
'BU19450904';'s1b'
'BU19451000';'s1b'
'BU19451001';'s1b'
'BU19451002';'s1b'
'BU19451100';'s1b'
'BU19451200';'s1b'
'BU19480101';'s1b'
'BU19480102';'s1b'
'BU19480103';'s1b'
'BU19480104';'s1b'
'BU19480105';'s1b'
'BU19480106';'s1b'
'BU19480107';'s1b'
'BU19480108';'s1b'
