"gem2020"	"wijk2020"	"W"	"E"	"Verschilfactor_totaal"
"GM1949"	"WK194921"	2	1	0.930230397
"GM1949"	"WK194921"	2	2	0.930230397
"GM1949"	"WK194921"	3	0	0.930230397
"GM1949"	"WK194921"	3	1	0.930230397
"GM1949"	"WK194921"	3	2	0.930230397
"GM1949"	"WK194921"	4	0	0.930230397
"GM1949"	"WK194921"	4	1	0.930230397
"GM1949"	"WK194921"	4	2	0.930230397
"GM1949"	"WK194921"	5	0	0.930230397
"GM1949"	"WK194921"	5	1	0.930230397
"GM1949"	"WK194921"	5	2	0.930230397
"GM1949"	"WK194921"	6	0	0.930230397
"GM1949"	"WK194921"	6	1	0.930230397
"GM1949"	"WK194921"	6	2	0.930230397
"GM1949"	"WK194922"	1	0	0.930230397
"GM1949"	"WK194922"	1	1	0.930230397
"GM1949"	"WK194922"	1	2	0.930230397
"GM1949"	"WK194922"	2	0	0.930230397
"GM1949"	"WK194922"	2	1	0.930230397
"GM1949"	"WK194922"	2	2	0.930230397
"GM1949"	"WK194922"	3	0	0.930230397
"GM1949"	"WK194922"	3	1	0.930230397
"GM1949"	"WK194922"	3	2	0.930230397
"GM1949"	"WK194922"	4	0	0.930230397
"GM1949"	"WK194922"	4	1	0.930230397
"GM1949"	"WK194922"	4	2	0.930230397
"GM1949"	"WK194922"	5	0	0.930230397
"GM1949"	"WK194922"	5	1	0.930230397
"GM1949"	"WK194922"	5	2	0.930230397
"GM1949"	"WK194922"	6	0	0.930230397
"GM1949"	"WK194922"	6	1	0.930230397
"GM1949"	"WK194922"	6	2	0.930230397
"GM1949"	"WK194923"	1	0	0.849031653
"GM1949"	"WK194923"	1	1	0.846577347
"GM1949"	"WK194923"	1	2	0.846577347
"GM1949"	"WK194923"	2	0	0.882295171
"GM1949"	"WK194923"	2	1	0.882295171
"GM1949"	"WK194923"	2	2	0.882295171
"GM1949"	"WK194923"	3	0	0.882295171
"GM1949"	"WK194923"	3	1	0.882295171
"GM1949"	"WK194923"	3	2	0.882295171
"GM1949"	"WK194923"	4	0	0.882295171
"GM1949"	"WK194923"	4	1	0.882295171
"GM1949"	"WK194923"	4	2	0.882295171
"GM1949"	"WK194923"	5	0	0.882295171
"GM1949"	"WK194923"	5	1	0.882295171
"GM1949"	"WK194923"	5	2	0.882295171
"GM1949"	"WK194923"	6	0	0.882295171
"GM1949"	"WK194923"	6	1	0.882295171
"GM1949"	"WK194923"	6	2	0.882295171
"GM1949"	"WK194924"	1	0	0.91686486
"GM1949"	"WK194924"	1	1	0.916259953
"GM1949"	"WK194924"	1	2	0.916259953
"GM1949"	"WK194924"	2	0	0.924424926
"GM1949"	"WK194924"	2	1	0.951793888
"GM1949"	"WK194924"	2	2	0.951793888
"GM1949"	"WK194924"	3	0	0.943284093
"GM1949"	"WK194924"	3	1	0.943284093
"GM1949"	"WK194924"	3	2	0.943284093
"GM1949"	"WK194924"	4	0	0.943284093
"GM1949"	"WK194924"	4	1	0.943284093
"GM1949"	"WK194924"	4	2	0.943284093
"GM1949"	"WK194924"	5	0	0.943284093
"GM1949"	"WK194924"	5	1	0.943284093
"GM1949"	"WK194924"	5	2	0.943284093
"GM1949"	"WK194924"	6	0	0.943284093
"GM1949"	"WK194924"	6	1	0.943284093
"GM1949"	"WK194924"	6	2	0.943284093
"GM1949"	"WK194925"	1	0	0.901036186
"GM1949"	"WK194925"	1	1	0.901036186
"GM1949"	"WK194925"	1	2	0.901036186
"GM1949"	"WK194925"	2	0	0.901036186
"GM1949"	"WK194925"	2	1	0.901036186
"GM1949"	"WK194925"	2	2	0.901036186
"GM1949"	"WK194925"	3	0	0.901036186
"GM1949"	"WK194925"	3	1	0.901036186
"GM1949"	"WK194925"	3	2	0.901036186
"GM1949"	"WK194925"	4	0	0.901036186
"GM1949"	"WK194925"	4	1	0.901036186
"GM1949"	"WK194925"	4	2	0.901036186
"GM1949"	"WK194925"	5	0	0.901036186
"GM1949"	"WK194925"	5	1	0.901036186
"GM1949"	"WK194925"	5	2	0.901036186
"GM1949"	"WK194925"	6	0	0.901036186
"GM1949"	"WK194925"	6	1	0.901036186
"GM1949"	"WK194925"	6	2	0.901036186
"GM1949"	"WK194926"	1	0	0.901661575
"GM1949"	"WK194926"	1	1	0.900742343
"GM1949"	"WK194926"	1	2	0.900742343
"GM1949"	"WK194926"	2	0	0.914789246
"GM1949"	"WK194926"	2	1	0.912579455
"GM1949"	"WK194926"	2	2	0.878976064
"GM1949"	"WK194926"	3	0	0.920306683
"GM1949"	"WK194926"	3	1	0.905646376
"GM1949"	"WK194926"	3	2	0.905646376
"GM1949"	"WK194926"	4	0	1.025926525
"GM1949"	"WK194926"	4	1	1.009483154
"GM1949"	"WK194926"	4	2	1.009483154
"GM1949"	"WK194926"	5	0	0.969335403
"GM1949"	"WK194926"	5	1	0.969335403
"GM1949"	"WK194926"	5	2	0.969335403
"GM1949"	"WK194926"	6	0	0.919160154
"GM1949"	"WK194926"	6	1	0.919160154
"GM1949"	"WK194926"	6	2	0.919160154
"GM1949"	"WK194927"	1	0	0.930230397
"GM1949"	"WK194927"	1	1	0.930230397
"GM1949"	"WK194927"	1	2	0.930230397
"GM1949"	"WK194927"	2	0	0.930230397
"GM1949"	"WK194927"	2	1	0.930230397
"GM1949"	"WK194927"	2	2	0.930230397
"GM1949"	"WK194927"	3	0	0.930230397
"GM1949"	"WK194927"	3	1	0.930230397
"GM1949"	"WK194927"	3	2	0.930230397
"GM1949"	"WK194927"	4	0	0.930230397
"GM1949"	"WK194927"	4	1	0.930230397
"GM1949"	"WK194927"	4	2	0.930230397
"GM1949"	"WK194927"	5	0	0.930230397
"GM1949"	"WK194927"	5	1	0.930230397
"GM1949"	"WK194927"	5	2	0.930230397
"GM1949"	"WK194927"	6	0	0.930230397
"GM1949"	"WK194927"	6	1	0.930230397
"GM1949"	"WK194927"	6	2	0.930230397
"GM1949"	"WK194928"	1	0	0.893392408
"GM1949"	"WK194928"	1	1	0.893211596
"GM1949"	"WK194928"	1	2	0.893211596
"GM1949"	"WK194928"	2	0	0.885176469
"GM1949"	"WK194928"	2	1	0.886138633
"GM1949"	"WK194928"	2	2	0.886138633
"GM1949"	"WK194928"	3	0	0.950679805
"GM1949"	"WK194928"	3	1	0.958231514
"GM1949"	"WK194928"	3	2	0.983845154
"GM1949"	"WK194928"	4	0	1.002209249
"GM1949"	"WK194928"	4	1	0.980653546
"GM1949"	"WK194928"	4	2	1.074305663
"GM1949"	"WK194928"	5	0	0.904657912
"GM1949"	"WK194928"	5	1	0.932684068
"GM1949"	"WK194928"	5	2	0.902151748
"GM1949"	"WK194928"	6	0	0.947654006
"GM1949"	"WK194928"	6	1	0.947654006
"GM1949"	"WK194928"	6	2	0.947654006
"GM1949"	"WK194929"	1	0	0.963193102
"GM1949"	"WK194929"	1	1	0.963193102
"GM1949"	"WK194929"	1	2	0.963193102
"GM1949"	"WK194929"	2	0	0.963193102
"GM1949"	"WK194929"	2	1	0.963193102
"GM1949"	"WK194929"	2	2	0.963193102
"GM1949"	"WK194929"	3	0	0.963193102
"GM1949"	"WK194929"	3	1	0.963193102
"GM1949"	"WK194929"	3	2	0.963193102
"GM1949"	"WK194929"	4	0	0.963193102
"GM1949"	"WK194929"	4	1	0.963193102
"GM1949"	"WK194929"	4	2	0.963193102
"GM1949"	"WK194929"	5	0	0.963193102
"GM1949"	"WK194929"	5	1	0.963193102
"GM1949"	"WK194929"	5	2	0.963193102
"GM1949"	"WK194929"	6	0	0.963193102
"GM1949"	"WK194929"	6	1	0.963193102
"GM1949"	"WK194929"	6	2	0.963193102
"GM1949"	"WK194930"	1	0	0.887155378
"GM1949"	"WK194930"	1	1	0.887155378
"GM1949"	"WK194930"	1	2	0.887155378
"GM1949"	"WK194930"	2	0	0.887155378
"GM1949"	"WK194930"	2	1	0.887155378
"GM1949"	"WK194930"	2	2	0.887155378
"GM1949"	"WK194930"	3	0	0.887155378
"GM1949"	"WK194930"	3	1	0.887155378
"GM1949"	"WK194930"	3	2	0.887155378
"GM1949"	"WK194930"	4	0	0.887155378
"GM1949"	"WK194930"	4	1	0.887155378
"GM1949"	"WK194930"	4	2	0.887155378
"GM1949"	"WK194930"	5	0	0.887155378
"GM1949"	"WK194930"	5	1	0.887155378
"GM1949"	"WK194930"	5	2	0.887155378
"GM1949"	"WK194930"	6	0	0.887155378
"GM1949"	"WK194930"	6	1	0.887155378
"GM1949"	"WK194930"	6	2	0.887155378
"GM1949"	"WK194931"	1	0	0.823901396
"GM1949"	"WK194931"	1	1	0.823901396
"GM1949"	"WK194931"	1	2	0.823901396
"GM1949"	"WK194931"	2	0	0.825843567
"GM1949"	"WK194931"	2	1	0.82845005
"GM1949"	"WK194931"	2	2	0.82845005
"GM1949"	"WK194931"	3	0	0.823901396
"GM1949"	"WK194931"	3	1	0.823901396
"GM1949"	"WK194931"	3	2	0.823901396
"GM1949"	"WK194931"	4	0	0.823901396
"GM1949"	"WK194931"	4	1	0.823901396
"GM1949"	"WK194931"	4	2	0.823901396
"GM1949"	"WK194931"	5	0	0.823901396
"GM1949"	"WK194931"	5	1	0.823901396
"GM1949"	"WK194931"	5	2	0.823901396
"GM1949"	"WK194931"	6	0	0.823901396
"GM1949"	"WK194931"	6	1	0.823901396
"GM1949"	"WK194931"	6	2	0.823901396
"GM1949"	"WK194932"	1	0	0.919861721
"GM1949"	"WK194932"	1	1	0.920281441
"GM1949"	"WK194932"	1	2	0.920281441
"GM1949"	"WK194932"	2	0	0.946138279
"GM1949"	"WK194932"	2	1	0.96538275
"GM1949"	"WK194932"	2	2	0.96538275
"GM1949"	"WK194932"	3	0	0.990808484
"GM1949"	"WK194932"	3	1	0.990808484
"GM1949"	"WK194932"	3	2	0.990808484
"GM1949"	"WK194932"	4	0	1.064708287
"GM1949"	"WK194932"	4	1	1.064708287
"GM1949"	"WK194932"	4	2	1.064708287
"GM1949"	"WK194932"	5	0	0.956683886
"GM1949"	"WK194932"	5	1	0.956683886
"GM1949"	"WK194932"	5	2	0.956683886
"GM1949"	"WK194932"	6	0	0.956683886
"GM1949"	"WK194932"	6	1	0.956683886
"GM1949"	"WK194932"	6	2	0.956683886
"GM1949"	"WK194933"	1	0	0.930230397
"GM1949"	"WK194933"	1	1	0.930230397
"GM1949"	"WK194933"	1	2	0.930230397
"GM1949"	"WK194933"	2	0	0.930230397
"GM1949"	"WK194933"	2	1	0.930230397
"GM1949"	"WK194933"	2	2	0.930230397
"GM1949"	"WK194933"	3	0	0.930230397
"GM1949"	"WK194933"	3	1	0.930230397
"GM1949"	"WK194933"	3	2	0.930230397
"GM1949"	"WK194933"	4	0	0.930230397
"GM1949"	"WK194933"	4	1	0.930230397
"GM1949"	"WK194933"	4	2	0.930230397
"GM1949"	"WK194933"	5	0	0.930230397
"GM1949"	"WK194933"	5	1	0.930230397
"GM1949"	"WK194933"	5	2	0.930230397
"GM1949"	"WK194933"	6	0	0.930230397
"GM1949"	"WK194933"	6	1	0.930230397
"GM1949"	"WK194933"	6	2	0.930230397
"GM1949"	"WK194934"	1	0	0.876891516
"GM1949"	"WK194934"	1	1	0.875271449
"GM1949"	"WK194934"	1	2	0.875271449
"GM1949"	"WK194934"	2	0	0.900232245
"GM1949"	"WK194934"	2	1	0.935971062
"GM1949"	"WK194934"	2	2	1.021611045
"GM1949"	"WK194934"	3	0	0.982356152
"GM1949"	"WK194934"	3	1	0.982356152
"GM1949"	"WK194934"	3	2	0.982356152
"GM1949"	"WK194934"	4	0	0.933868438
"GM1949"	"WK194934"	4	1	0.933868438
"GM1949"	"WK194934"	4	2	0.933868438
"GM1949"	"WK194934"	5	0	0.933868438
"GM1949"	"WK194934"	5	1	0.933868438
"GM1949"	"WK194934"	5	2	0.933868438
"GM1949"	"WK194934"	6	0	0.933868438
"GM1949"	"WK194934"	6	1	0.933868438
"GM1949"	"WK194934"	6	2	0.933868438
"GM1949"	"WK194935"	1	0	0.938364367
"GM1949"	"WK194935"	1	1	0.941686912
"GM1949"	"WK194935"	1	2	0.941686912
"GM1949"	"WK194935"	2	0	0.932285822
"GM1949"	"WK194935"	2	1	0.947479141
"GM1949"	"WK194935"	2	2	0.996227887
"GM1949"	"WK194935"	3	0	0.894052066
"GM1949"	"WK194935"	3	1	0.913043865
"GM1949"	"WK194935"	3	2	0.913043865
"GM1949"	"WK194935"	4	0	1.011221888
"GM1949"	"WK194935"	4	1	1.01050131
"GM1949"	"WK194935"	4	2	1.01050131
"GM1949"	"WK194935"	5	0	0.94817594
"GM1949"	"WK194935"	5	1	0.94817594
"GM1949"	"WK194935"	5	2	0.94817594
"GM1949"	"WK194935"	6	0	0.94817594
"GM1949"	"WK194935"	6	1	0.94817594
"GM1949"	"WK194935"	6	2	0.94817594
"GM1949"	"WK194936"	1	0	0.895906776
"GM1949"	"WK194936"	1	1	0.896241337
"GM1949"	"WK194936"	1	2	0.896241337
"GM1949"	"WK194936"	2	0	0.919242142
"GM1949"	"WK194936"	2	1	0.930632787
"GM1949"	"WK194936"	2	2	0.948372228
"GM1949"	"WK194936"	3	0	0.908137
"GM1949"	"WK194936"	3	1	0.953773283
"GM1949"	"WK194936"	3	2	0.953773283
"GM1949"	"WK194936"	4	0	1.019638007
"GM1949"	"WK194936"	4	1	1.019638007
"GM1949"	"WK194936"	4	2	1.019638007
"GM1949"	"WK194936"	5	0	0.927498707
"GM1949"	"WK194936"	5	1	0.927498707
"GM1949"	"WK194936"	5	2	0.927498707
"GM1949"	"WK194936"	6	0	0.927498707
"GM1949"	"WK194936"	6	1	0.927498707
"GM1949"	"WK194936"	6	2	0.927498707
"GM1949"	"WK194937"	1	0	0.919970708
"GM1949"	"WK194937"	1	1	0.919970708
"GM1949"	"WK194937"	1	2	0.919970708
"GM1949"	"WK194937"	2	0	1.042079156
"GM1949"	"WK194937"	2	1	1.042079156
"GM1949"	"WK194937"	2	2	1.042079156
"GM1949"	"WK194937"	3	0	0.919970708
"GM1949"	"WK194937"	3	1	0.919970708
"GM1949"	"WK194937"	3	2	0.919970708
"GM1949"	"WK194937"	4	0	0.919970708
"GM1949"	"WK194937"	4	1	0.919970708
"GM1949"	"WK194937"	4	2	0.919970708
"GM1949"	"WK194937"	5	0	0.919970708
"GM1949"	"WK194937"	5	1	0.919970708
"GM1949"	"WK194937"	5	2	0.919970708
"GM1949"	"WK194937"	6	0	0.919970708
"GM1949"	"WK194937"	6	1	0.919970708
"GM1949"	"WK194937"	6	2	0.919970708
"GM1949"	"WK194938"	1	0	0.806422678
"GM1949"	"WK194938"	1	1	0.805688096
"GM1949"	"WK194938"	1	2	0.805688096
"GM1949"	"WK194938"	2	0	0.923987833
"GM1949"	"WK194938"	2	1	0.923987833
"GM1949"	"WK194938"	2	2	0.923987833
"GM1949"	"WK194938"	3	0	0.900276045
"GM1949"	"WK194938"	3	1	0.900276045
"GM1949"	"WK194938"	3	2	0.900276045
"GM1949"	"WK194938"	4	0	0.900276045
"GM1949"	"WK194938"	4	1	0.900276045
"GM1949"	"WK194938"	4	2	0.900276045
"GM1949"	"WK194938"	5	0	0.900276045
"GM1949"	"WK194938"	5	1	0.900276045
"GM1949"	"WK194938"	5	2	0.900276045
"GM1949"	"WK194938"	6	0	0.900276045
"GM1949"	"WK194938"	6	1	0.900276045
"GM1949"	"WK194938"	6	2	0.900276045
"GM1949"	"WK194939"	1	0	0.921345536
"GM1949"	"WK194939"	1	1	0.918075177
"GM1949"	"WK194939"	1	2	0.918075177
"GM1949"	"WK194939"	2	0	0.9217715
"GM1949"	"WK194939"	2	1	0.928939457
"GM1949"	"WK194939"	2	2	0.928939457
"GM1949"	"WK194939"	3	0	0.921590789
"GM1949"	"WK194939"	3	1	0.921590789
"GM1949"	"WK194939"	3	2	0.921590789
"GM1949"	"WK194939"	4	0	0.921590789
"GM1949"	"WK194939"	4	1	0.921590789
"GM1949"	"WK194939"	4	2	0.921590789
"GM1949"	"WK194939"	5	0	0.921590789
"GM1949"	"WK194939"	5	1	0.921590789
"GM1949"	"WK194939"	5	2	0.921590789
"GM1949"	"WK194939"	6	0	0.921590789
"GM1949"	"WK194939"	6	1	0.921590789
"GM1949"	"WK194939"	6	2	0.921590789
"GM1949"	"WK194940"	1	0	0.847857635
"GM1949"	"WK194940"	1	1	0.847857635
"GM1949"	"WK194940"	1	2	0.847857635
"GM1949"	"WK194940"	2	0	0.847857635
"GM1949"	"WK194940"	2	1	0.847857635
"GM1949"	"WK194940"	2	2	0.847857635
"GM1949"	"WK194940"	3	0	0.847857635
"GM1949"	"WK194940"	3	1	0.847857635
"GM1949"	"WK194940"	3	2	0.847857635
"GM1949"	"WK194940"	4	0	0.847857635
"GM1949"	"WK194940"	4	1	0.847857635
"GM1949"	"WK194940"	4	2	0.847857635
"GM1949"	"WK194940"	5	0	0.847857635
"GM1949"	"WK194940"	5	1	0.847857635
"GM1949"	"WK194940"	5	2	0.847857635
"GM1949"	"WK194940"	6	0	0.847857635
"GM1949"	"WK194940"	6	1	0.847857635
"GM1949"	"WK194940"	6	2	0.847857635
"GM1949"	"WK194941"	1	0	0.930230397
"GM1949"	"WK194941"	1	1	0.930230397
"GM1949"	"WK194941"	1	2	0.930230397
"GM1949"	"WK194941"	2	0	0.930230397
"GM1949"	"WK194941"	2	1	0.930230397
"GM1949"	"WK194941"	2	2	0.930230397
"GM1949"	"WK194941"	3	0	0.930230397
"GM1949"	"WK194941"	3	1	0.930230397
"GM1949"	"WK194941"	3	2	0.930230397
"GM1949"	"WK194941"	4	0	0.930230397
"GM1949"	"WK194941"	4	1	0.930230397
"GM1949"	"WK194941"	4	2	0.930230397
"GM1949"	"WK194941"	5	0	0.930230397
"GM1949"	"WK194941"	5	1	0.930230397
"GM1949"	"WK194941"	5	2	0.930230397
"GM1949"	"WK194941"	6	0	0.930230397
"GM1949"	"WK194941"	6	1	0.930230397
"GM1949"	"WK194941"	6	2	0.930230397
"GM1949"	"WK194942"	1	0	0.914329897
"GM1949"	"WK194942"	1	1	0.912786357
"GM1949"	"WK194942"	1	2	0.912786357
"GM1949"	"WK194942"	2	0	0.86503809
"GM1949"	"WK194942"	2	1	0.86503809
"GM1949"	"WK194942"	2	2	0.86503809
"GM1949"	"WK194942"	3	0	0.89451633
"GM1949"	"WK194942"	3	1	0.89451633
"GM1949"	"WK194942"	3	2	0.89451633
"GM1949"	"WK194942"	4	0	0.89451633
"GM1949"	"WK194942"	4	1	0.89451633
"GM1949"	"WK194942"	4	2	0.89451633
"GM1949"	"WK194942"	5	0	0.89451633
"GM1949"	"WK194942"	5	1	0.89451633
"GM1949"	"WK194942"	5	2	0.89451633
"GM1949"	"WK194942"	6	0	0.89451633
"GM1949"	"WK194942"	6	1	0.89451633
"GM1949"	"WK194942"	6	2	0.89451633
"GM1949"	"WK194943"	1	0	0.930230397
"GM1949"	"WK194943"	1	1	0.930230397
"GM1949"	"WK194943"	1	2	0.930230397
"GM1949"	"WK194943"	2	0	0.930230397
"GM1949"	"WK194943"	2	1	0.930230397
"GM1949"	"WK194943"	2	2	0.930230397
"GM1949"	"WK194943"	3	0	0.930230397
"GM1949"	"WK194943"	3	1	0.930230397
"GM1949"	"WK194943"	3	2	0.930230397
"GM1949"	"WK194943"	4	0	0.930230397
"GM1949"	"WK194943"	4	1	0.930230397
"GM1949"	"WK194943"	4	2	0.930230397
"GM1949"	"WK194943"	5	0	0.930230397
"GM1949"	"WK194943"	5	1	0.930230397
"GM1949"	"WK194943"	5	2	0.930230397
"GM1949"	"WK194943"	6	0	0.930230397
"GM1949"	"WK194943"	6	1	0.930230397
"GM1949"	"WK194943"	6	2	0.930230397
"GM1949"	"WK194944"	1	0	0.864606353
"GM1949"	"WK194944"	1	1	0.864507697
"GM1949"	"WK194944"	1	2	0.864507697
"GM1949"	"WK194944"	2	0	0.906933255
"GM1949"	"WK194944"	2	1	0.913507387
"GM1949"	"WK194944"	2	2	0.928408759
"GM1949"	"WK194944"	3	0	1.001322306
"GM1949"	"WK194944"	3	1	1.001322306
"GM1949"	"WK194944"	3	2	1.001322306
"GM1949"	"WK194944"	4	0	1.144787565
"GM1949"	"WK194944"	4	1	1.157557012
"GM1949"	"WK194944"	4	2	1.157557012
"GM1949"	"WK194944"	5	0	0.942521437
"GM1949"	"WK194944"	5	1	0.942521437
"GM1949"	"WK194944"	5	2	0.942521437
"GM1949"	"WK194944"	6	0	0.942521437
"GM1949"	"WK194944"	6	1	0.942521437
"GM1949"	"WK194944"	6	2	0.942521437
"GM1949"	"WK194945"	1	0	0.930230397
"GM1949"	"WK194945"	1	1	0.930230397
"GM1949"	"WK194945"	1	2	0.930230397
"GM1949"	"WK194945"	2	0	0.930230397
"GM1949"	"WK194945"	2	1	0.930230397
"GM1949"	"WK194945"	2	2	0.930230397
"GM1949"	"WK194945"	3	0	0.930230397
"GM1949"	"WK194945"	3	1	0.930230397
"GM1949"	"WK194945"	3	2	0.930230397
"GM1949"	"WK194945"	4	0	0.930230397
"GM1949"	"WK194945"	4	1	0.930230397
"GM1949"	"WK194945"	4	2	0.930230397
"GM1949"	"WK194945"	5	0	0.930230397
"GM1949"	"WK194945"	5	1	0.930230397
"GM1949"	"WK194945"	5	2	0.930230397
"GM1949"	"WK194945"	6	0	0.930230397
"GM1949"	"WK194945"	6	1	0.930230397
"GM1949"	"WK194945"	6	2	0.930230397
"GM1949"	"WK194946"	1	0	0.930230397
"GM1949"	"WK194946"	1	1	0.930230397
"GM1949"	"WK194946"	1	2	0.930230397
"GM1949"	"WK194946"	2	0	0.930230397
"GM1949"	"WK194946"	2	1	0.930230397
"GM1949"	"WK194946"	2	2	0.930230397
"GM1949"	"WK194946"	3	0	0.930230397
"GM1949"	"WK194946"	3	1	0.930230397
"GM1949"	"WK194946"	3	2	0.930230397
"GM1949"	"WK194946"	4	0	0.930230397
"GM1949"	"WK194946"	4	1	0.930230397
"GM1949"	"WK194946"	4	2	0.930230397
"GM1949"	"WK194946"	5	0	0.930230397
"GM1949"	"WK194946"	5	1	0.930230397
"GM1949"	"WK194946"	5	2	0.930230397
"GM1949"	"WK194946"	6	0	0.930230397
"GM1949"	"WK194946"	6	1	0.930230397
"GM1949"	"WK194946"	6	2	0.930230397
"GM1949"	"WK194947"	1	0	0.973464254
"GM1949"	"WK194947"	1	1	0.973464254
"GM1949"	"WK194947"	1	2	0.973464254
"GM1949"	"WK194947"	2	0	0.973464254
"GM1949"	"WK194947"	2	1	0.973464254
"GM1949"	"WK194947"	2	2	0.973464254
"GM1949"	"WK194947"	3	0	0.973464254
"GM1949"	"WK194947"	3	1	0.973464254
"GM1949"	"WK194947"	3	2	0.973464254
"GM1949"	"WK194947"	4	0	0.973464254
"GM1949"	"WK194947"	4	1	0.973464254
"GM1949"	"WK194947"	4	2	0.973464254
"GM1949"	"WK194947"	5	0	0.973464254
"GM1949"	"WK194947"	5	1	0.973464254
"GM1949"	"WK194947"	5	2	0.973464254
"GM1949"	"WK194947"	6	0	0.973464254
"GM1949"	"WK194947"	6	1	0.973464254
"GM1949"	"WK194947"	6	2	0.973464254
"GM1949"	"WK194948"	1	0	0.85762002
"GM1949"	"WK194948"	1	1	0.858427849
"GM1949"	"WK194948"	1	2	0.858427849
"GM1949"	"WK194948"	2	0	0.886017866
"GM1949"	"WK194948"	2	1	0.890345841
"GM1949"	"WK194948"	2	2	0.890345841
"GM1949"	"WK194948"	3	0	0.899841079
"GM1949"	"WK194948"	3	1	0.899841079
"GM1949"	"WK194948"	3	2	0.899841079
"GM1949"	"WK194948"	4	0	0.899841079
"GM1949"	"WK194948"	4	1	0.899841079
"GM1949"	"WK194948"	4	2	0.899841079
"GM1949"	"WK194948"	5	0	0.899841079
"GM1949"	"WK194948"	5	1	0.899841079
"GM1949"	"WK194948"	5	2	0.899841079
"GM1949"	"WK194948"	6	0	0.899841079
"GM1949"	"WK194948"	6	1	0.899841079
"GM1949"	"WK194948"	6	2	0.899841079
"GM1949"	"WK194949"	1	0	0.886778561
"GM1949"	"WK194949"	1	1	0.887938977
"GM1949"	"WK194949"	1	2	0.887938977
"GM1949"	"WK194949"	2	0	0.930690241
"GM1949"	"WK194949"	2	1	0.927049091
"GM1949"	"WK194949"	2	2	0.901282246
"GM1949"	"WK194949"	3	0	0.931329382
"GM1949"	"WK194949"	3	1	0.931329382
"GM1949"	"WK194949"	3	2	0.931329382
"GM1949"	"WK194949"	4	0	1.067329384
"GM1949"	"WK194949"	4	1	1.067329384
"GM1949"	"WK194949"	4	2	1.067329384
"GM1949"	"WK194949"	5	0	0.931329382
"GM1949"	"WK194949"	5	1	0.931329382
"GM1949"	"WK194949"	5	2	0.931329382
"GM1949"	"WK194949"	6	0	0.931329382
"GM1949"	"WK194949"	6	1	0.931329382
"GM1949"	"WK194949"	6	2	0.931329382
"GM1949"	"WK194950"	1	0	0.852795495
"GM1949"	"WK194950"	1	1	0.852429936
"GM1949"	"WK194950"	1	2	0.852429936
"GM1949"	"WK194950"	2	0	1.008589436
"GM1949"	"WK194950"	2	1	1.008589436
"GM1949"	"WK194950"	2	2	1.008589436
"GM1949"	"WK194950"	3	0	0.923498266
"GM1949"	"WK194950"	3	1	0.923498266
"GM1949"	"WK194950"	3	2	0.923498266
"GM1949"	"WK194950"	4	0	0.923498266
"GM1949"	"WK194950"	4	1	0.923498266
"GM1949"	"WK194950"	4	2	0.923498266
"GM1949"	"WK194950"	5	0	0.923498266
"GM1949"	"WK194950"	5	1	0.923498266
"GM1949"	"WK194950"	5	2	0.923498266
"GM1949"	"WK194950"	6	0	0.923498266
"GM1949"	"WK194950"	6	1	0.923498266
"GM1949"	"WK194950"	6	2	0.923498266
"GM1949"	"WK194951"	1	0	0.932031425
"GM1949"	"WK194951"	1	1	0.932031425
"GM1949"	"WK194951"	1	2	0.932031425
"GM1949"	"WK194951"	2	0	0.943250003
"GM1949"	"WK194951"	2	1	0.943250003
"GM1949"	"WK194951"	2	2	0.943250003
"GM1949"	"WK194951"	3	0	0.943250003
"GM1949"	"WK194951"	3	1	0.943250003
"GM1949"	"WK194951"	3	2	0.943250003
"GM1949"	"WK194951"	4	0	0.943250003
"GM1949"	"WK194951"	4	1	0.943250003
"GM1949"	"WK194951"	4	2	0.943250003
"GM1949"	"WK194951"	5	0	0.943250003
"GM1949"	"WK194951"	5	1	0.943250003
"GM1949"	"WK194951"	5	2	0.943250003
"GM1949"	"WK194951"	6	0	0.943250003
"GM1949"	"WK194951"	6	1	0.943250003
"GM1949"	"WK194951"	6	2	0.943250003
"GM1949"	"WK194952"	1	0	0.86685426
"GM1949"	"WK194952"	1	1	0.86685426
"GM1949"	"WK194952"	1	2	0.86685426
"GM1949"	"WK194952"	2	0	0.870191571
"GM1949"	"WK194952"	2	1	0.870191571
"GM1949"	"WK194952"	2	2	0.870191571
"GM1949"	"WK194952"	3	0	0.870191571
"GM1949"	"WK194952"	3	1	0.870191571
"GM1949"	"WK194952"	3	2	0.870191571
"GM1949"	"WK194952"	4	0	0.870191571
"GM1949"	"WK194952"	4	1	0.870191571
"GM1949"	"WK194952"	4	2	0.870191571
"GM1949"	"WK194952"	5	0	0.870191571
"GM1949"	"WK194952"	5	1	0.870191571
"GM1949"	"WK194952"	5	2	0.870191571
"GM1949"	"WK194952"	6	0	0.870191571
"GM1949"	"WK194952"	6	1	0.870191571
"GM1949"	"WK194952"	6	2	0.870191571
"GM1949"	"WK194953"	1	0	0.937325282
"GM1949"	"WK194953"	1	1	0.936878992
"GM1949"	"WK194953"	1	2	0.936878992
"GM1949"	"WK194953"	2	0	0.948389694
"GM1949"	"WK194953"	2	1	0.997094174
"GM1949"	"WK194953"	2	2	1.092939468
"GM1949"	"WK194953"	3	0	0.991753787
"GM1949"	"WK194953"	3	1	0.991753787
"GM1949"	"WK194953"	3	2	0.991753787
