gem2020,wijk2020,W,E,Verschilfactor totaal
GM0072,WK007202,1,0,0.7180
GM0072,WK007202,1,1,0.8013
GM0072,WK007202,2,0,0.8933
GM0072,WK007202,2,1,0.8933
GM0072,WK007202,2,2,0.8933
GM0072,WK007202,3,0,0.8933
GM0072,WK007202,3,1,0.8933
GM0072,WK007202,4,0,0.8933
GM0072,WK007202,4,1,0.8933
GM0074,WK007401,1,0,0.9235
GM0074,WK007401,1,1,0.9470
GM0074,WK007401,1,2,0.9470
GM0074,WK007401,2,0,0.9458
GM0074,WK007401,2,1,0.9585
GM0074,WK007401,2,2,0.9290
GM0074,WK007401,3,0,0.9702
GM0074,WK007401,3,1,0.9760
GM0074,WK007401,3,2,0.9442
GM0074,WK007401,4,0,1.0116
GM0074,WK007401,4,1,1.0109
GM0074,WK007401,4,2,0.9454
GM0074,WK007401,5,0,1.0421
GM0074,WK007401,5,1,0.9614
GM0074,WK007401,5,2,0.9973
GM0074,WK007401,6,0,0.8996
GM0074,WK007401,6,1,0.8749
GM0074,WK007401,6,2,0.9076
GM0074,WK007402,1,0,0.8404
GM0074,WK007402,1,1,0.8908
GM0074,WK007402,1,2,0.8908
GM0074,WK007402,2,0,0.9609
GM0074,WK007402,2,2,0.9562
GM0074,WK007402,3,0,0.9442
GM0074,WK007402,3,1,0.9442
GM0074,WK007402,3,2,0.9442
GM0074,WK007402,4,0,0.9442
GM0074,WK007402,5,0,0.9442
GM0074,WK007402,5,2,0.9442
GM0074,WK007403,1,0,0.8336
GM0074,WK007403,1,1,0.8890
GM0074,WK007403,2,0,0.9806
GM0074,WK007403,2,2,0.9600
GM0074,WK007403,3,0,0.9484
GM0074,WK007403,3,2,0.9484
GM0074,WK007403,4,0,0.9484
GM0074,WK007403,4,2,0.9484
GM0074,WK007403,5,0,0.9484
GM0074,WK007403,5,1,0.9484
GM0074,WK007404,1,0,0.8791
GM0074,WK007404,1,1,0.9166
GM0074,WK007404,1,2,0.9166
GM0074,WK007404,2,0,0.9619
GM0074,WK007404,2,1,0.9549
GM0074,WK007404,2,2,0.9402
GM0074,WK007404,3,0,0.9449
GM0074,WK007404,3,1,0.9456
GM0074,WK007404,3,2,0.9307
GM0074,WK007404,4,0,0.8985
GM0074,WK007404,4,1,0.8819
GM0074,WK007404,4,2,0.7759
GM0074,WK007404,5,0,1.2275
GM0074,WK007404,5,1,1.2275
GM0074,WK007404,5,2,1.5024
GM0074,WK007406,1,0,0.9633
GM0074,WK007406,1,1,0.9699
GM0074,WK007406,2,0,0.9106
GM0074,WK007406,2,2,0.9411
GM0074,WK007406,3,0,0.9728
GM0074,WK007406,3,2,0.9728
GM0074,WK007406,4,0,0.9728
GM0074,WK007406,4,2,0.9728
GM0074,WK007406,5,0,0.9728
GM0074,WK007407,1,0,0.5662
GM0074,WK007407,1,1,0.7056
GM0074,WK007407,2,0,0.7796
GM0074,WK007407,2,1,0.8229
GM0074,WK007407,2,2,0.8229
GM0074,WK007407,3,0,0.8703
GM0074,WK007407,3,1,0.8703
GM0074,WK007407,3,2,0.8703
GM0074,WK007407,4,0,0.8703
GM0074,WK007407,4,1,0.8703
GM0074,WK007407,4,2,0.8703
GM0074,WK007407,5,0,0.8703
GM0074,WK007409,1,0,0.7199
GM0074,WK007409,1,1,0.8146
GM0074,WK007409,2,0,0.8032
GM0074,WK007409,2,1,0.8638
GM0074,WK007409,2,2,0.8638
GM0074,WK007409,3,0,0.8095
GM0074,WK007409,3,1,0.8697
GM0074,WK007409,3,2,0.8294
GM0074,WK007409,4,0,0.9244
GM0074,WK007409,4,1,0.9214
GM0074,WK007409,4,2,0.9140
GM0074,WK007409,5,0,0.9683
GM0074,WK007409,5,1,0.9683
GM0074,WK007409,5,2,1.0620
GM0080,WK008010,1,0,0.9325
GM0080,WK008010,1,1,0.9325
GM0080,WK008010,1,2,0.9325
GM0080,WK008010,2,0,0.9325
GM0080,WK008010,2,1,0.9325
GM0080,WK008010,3,0,0.8650
GM0080,WK008010,3,1,0.8650
GM0080,WK008010,3,2,0.8650
GM0080,WK008010,4,0,0.9278
GM0080,WK008010,4,1,0.9433
GM0080,WK008010,4,2,0.9294
GM0080,WK008010,5,0,0.8364
GM0080,WK008010,5,1,0.8524
GM0080,WK008010,5,2,0.9055
GM0080,WK008010,6,0,1.0210
GM0080,WK008010,6,1,0.8941
GM0080,WK008010,6,2,0.9663
GM0080,WK008011,1,0,0.9360
GM0080,WK008011,1,1,0.9360
GM0080,WK008011,2,0,0.9336
GM0080,WK008011,2,1,0.9431
GM0080,WK008011,2,2,0.9431
GM0080,WK008011,3,0,0.8470
GM0080,WK008011,3,1,0.9496
GM0080,WK008011,3,2,1.0132
GM0080,WK008011,4,0,0.9114
GM0080,WK008011,4,1,1.0039
GM0080,WK008011,4,2,0.9314
GM0080,WK008011,5,0,0.9513
GM0080,WK008011,5,1,0.9614
GM0080,WK008011,5,2,0.9923
GM0080,WK008011,6,0,0.7962
GM0080,WK008011,6,1,0.8701
GM0080,WK008011,6,2,0.8432
GM0080,WK008020,1,0,0.8380
GM0080,WK008020,1,1,0.8380
GM0080,WK008020,1,2,0.8380
GM0080,WK008020,2,0,0.8923
GM0080,WK008020,2,1,0.9262
GM0080,WK008020,2,2,0.9262
GM0080,WK008020,3,0,0.8306
GM0080,WK008020,3,1,0.8485
GM0080,WK008020,3,2,0.8446
GM0080,WK008020,4,0,0.8552
GM0080,WK008020,4,1,0.8464
GM0080,WK008020,4,2,0.8814
GM0080,WK008020,5,0,0.8120
GM0080,WK008020,5,1,0.9359
GM0080,WK008020,5,2,0.9346
GM0080,WK008020,6,0,0.8691
GM0080,WK008020,6,1,0.9953
GM0080,WK008020,6,2,0.7857
GM0080,WK008030,1,0,0.9643
GM0080,WK008030,1,1,0.9412
GM0080,WK008030,1,2,0.9412
GM0080,WK008030,2,0,0.9127
GM0080,WK008030,2,1,0.9111
GM0080,WK008030,2,2,0.9111
GM0080,WK008030,3,0,0.8517
GM0080,WK008030,3,1,0.8809
GM0080,WK008030,3,2,0.7903
GM0080,WK008030,4,0,0.8912
GM0080,WK008030,4,1,0.9901
GM0080,WK008030,4,2,0.9235
GM0080,WK008030,5,0,0.8371
GM0080,WK008030,5,1,0.7458
GM0080,WK008030,5,2,0.7645
GM0080,WK008030,6,0,0.9014
GM0080,WK008030,6,1,0.8584
GM0080,WK008030,6,2,0.8221
GM0080,WK008031,1,0,0.8623
GM0080,WK008031,1,1,0.8623
GM0080,WK008031,1,2,0.8623
GM0080,WK008031,2,0,0.8623
GM0080,WK008031,2,1,0.8623
GM0080,WK008031,3,0,0.7057
GM0080,WK008031,3,1,0.7763
GM0080,WK008031,3,2,0.7763
GM0080,WK008031,4,0,0.6965
GM0080,WK008031,4,1,0.6948
GM0080,WK008031,4,2,0.7744
GM0080,WK008031,5,0,0.8531
GM0080,WK008031,5,2,0.8292
GM0080,WK008031,6,2,0.9108
GM0080,WK008032,1,0,0.9126
GM0080,WK008032,2,0,0.8539
GM0080,WK008032,2,1,0.8855
GM0080,WK008032,2,2,0.8855
GM0080,WK008032,3,0,0.7922
GM0080,WK008032,3,1,0.8643
GM0080,WK008032,3,2,0.8643
GM0080,WK008032,4,0,0.8484
GM0080,WK008032,4,1,0.8812
GM0080,WK008032,4,2,0.8622
GM0080,WK008032,5,0,0.9171
GM0080,WK008032,5,1,0.9147
GM0080,WK008032,5,2,0.9171
GM0080,WK008032,6,0,0.8435
GM0080,WK008032,6,1,0.8099
GM0080,WK008040,1,0,0.9093
GM0080,WK008040,1,1,0.8936
GM0080,WK008040,1,2,0.8936
GM0080,WK008040,2,0,0.8008
GM0080,WK008040,2,1,0.8409
GM0080,WK008040,2,2,0.8409
GM0080,WK008040,3,0,0.7910
GM0080,WK008040,3,1,0.8440
GM0080,WK008040,3,2,0.7934
GM0080,WK008040,4,0,0.7896
GM0080,WK008040,4,1,0.7872
GM0080,WK008040,4,2,0.7937
GM0080,WK008040,5,0,0.8194
GM0080,WK008040,5,1,0.6940
GM0080,WK008040,5,2,0.7642
GM0080,WK008040,6,0,0.8924
GM0080,WK008040,6,1,0.8924
GM0080,WK008040,6,2,0.9367
GM0080,WK008041,1,0,0.6543
GM0080,WK008041,1,1,0.7540
GM0080,WK008041,2,0,0.8644
GM0080,WK008041,2,2,0.8644
GM0080,WK008041,3,0,0.7459
GM0080,WK008041,3,1,0.8140
GM0080,WK008041,3,2,0.8140
GM0080,WK008041,4,0,0.6892
GM0080,WK008041,4,1,0.7768
GM0080,WK008041,4,2,0.7768
GM0080,WK008041,5,0,0.7276
GM0080,WK008041,5,1,0.7214
GM0080,WK008041,5,2,0.7053
GM0080,WK008041,6,1,0.7899
GM0080,WK008041,6,2,0.7108
GM0080,WK008050,1,0,0.9648
GM0080,WK008050,1,1,0.9648
GM0080,WK008050,1,2,0.9648
GM0080,WK008050,2,0,0.9648
GM0080,WK008050,2,1,0.9648
GM0080,WK008050,3,0,0.7376
GM0080,WK008050,3,1,0.8568
GM0080,WK008050,3,2,0.8568
GM0080,WK008050,4,0,0.8258
GM0080,WK008050,4,1,0.8815
GM0080,WK008050,4,2,0.7628
GM0080,WK008050,5,0,1.0733
GM0080,WK008050,5,1,1.0329
GM0080,WK008050,5,2,1.2329
GM0080,WK008050,6,2,0.6532
GM0080,WK008051,1,0,0.6425
GM0080,WK008051,1,1,0.7573
GM0080,WK008051,1,2,0.7573
GM0080,WK008051,2,0,0.6817
GM0080,WK008051,2,1,0.7779
GM0080,WK008051,3,0,0.7850
GM0080,WK008051,3,1,0.8555
GM0080,WK008051,3,2,0.8456
GM0080,WK008051,4,0,0.8577
GM0080,WK008051,4,1,0.8495
GM0080,WK008051,4,2,0.8891
GM0080,WK008051,5,0,0.9022
GM0080,WK008051,5,1,0.9022
GM0080,WK008051,5,2,0.9152
GM0080,WK008051,6,0,0.7574
GM0080,WK008051,6,1,0.6013
GM0080,WK008051,6,2,0.7193
GM0080,WK008060,1,0,0.6387
GM0080,WK008060,2,0,0.5543
GM0080,WK008060,2,1,0.6864
GM0080,WK008060,2,2,0.6864
GM0080,WK008060,3,0,0.6430
GM0080,WK008060,3,1,0.7406
GM0080,WK008060,3,2,0.6415
GM0080,WK008060,4,0,0.5984
GM0080,WK008060,4,1,0.7267
GM0080,WK008060,4,2,0.6592
GM0080,WK008060,5,1,0.6263
GM0080,WK008060,5,2,0.4540
GM0080,WK008060,6,1,0.8080
GM0080,WK008060,6,2,0.7723
GM0080,WK008061,1,0,0.8839
GM0080,WK008061,2,0,0.6166
GM0080,WK008061,2,2,0.7439
GM0080,WK008061,3,0,0.6782
GM0080,WK008061,3,1,0.8111
GM0080,WK008061,3,2,0.8161
GM0080,WK008061,4,0,0.7525
GM0080,WK008061,4,1,0.8426
GM0080,WK008061,4,2,0.8713
GM0080,WK008061,5,1,0.7958
GM0080,WK008061,5,2,0.7157
GM0080,WK008061,6,2,0.8356
GM0080,WK008062,1,0,0.6590
GM0080,WK008062,1,1,0.7559
GM0080,WK008062,2,0,0.7051
GM0080,WK008062,2,1,0.7864
GM0080,WK008062,2,2,0.7864
GM0080,WK008062,3,0,0.7118
GM0080,WK008062,3,1,0.7980
GM0080,WK008062,3,2,0.7980
GM0080,WK008062,4,0,0.8752
GM0080,WK008062,4,1,0.8738
GM0080,WK008062,4,2,0.8738
GM0080,WK008062,5,0,0.8689
GM0080,WK008062,5,1,0.8689
GM0080,WK008063,1,0,0.6693
GM0080,WK008063,1,1,0.7664
GM0080,WK008063,2,0,0.6927
GM0080,WK008063,2,2,0.7802
GM0080,WK008063,3,0,0.7749
GM0080,WK008063,3,1,0.8325
GM0080,WK008063,3,2,0.8269
GM0080,WK008063,4,0,0.8309
GM0080,WK008063,4,1,0.8620
GM0080,WK008063,4,2,0.8814
GM0080,WK008063,5,0,0.8671
GM0080,WK008063,5,1,0.8663
GM0080,WK008063,5,2,0.8682
GM0080,WK008063,6,2,0.8781
GM0080,WK008070,1,0,0.9295
GM0080,WK008070,1,1,0.9239
GM0080,WK008070,2,0,0.7185
GM0080,WK008070,2,2,0.8129
GM0080,WK008070,3,0,0.8819
GM0080,WK008070,3,1,0.9076
GM0080,WK008070,3,2,0.9441
GM0080,WK008070,4,0,0.8551
GM0080,WK008070,4,1,0.9042
GM0080,WK008070,4,2,0.9429
GM0080,WK008070,5,0,0.8406
GM0080,WK008070,5,2,0.7704
GM0080,WK008070,6,1,0.7840
GM0080,WK008070,6,2,0.8471
GM0080,WK008071,1,0,0.8293
GM0080,WK008071,1,1,0.8762
GM0080,WK008071,2,0,0.8292
GM0080,WK008071,2,1,0.8759
GM0080,WK008071,2,2,0.8759
GM0080,WK008071,3,0,0.9020
GM0080,WK008071,3,1,0.9256
GM0080,WK008071,3,2,0.9256
GM0080,WK008071,4,0,0.9242
GM0080,WK008071,4,1,0.9433
GM0080,WK008071,4,2,0.9433
GM0080,WK008071,5,1,0.9268
GM0080,WK008071,5,2,0.9268
GM0080,WK008072,1,0,0.5909
GM0080,WK008072,1,1,0.7061
GM0080,WK008072,2,0,0.6506
GM0080,WK008072,2,1,0.7395
GM0080,WK008072,2,2,0.7395
GM0080,WK008072,3,0,0.7774
GM0080,WK008072,3,1,0.8129
GM0080,WK008072,3,2,0.8129
GM0080,WK008072,4,0,0.7396
GM0080,WK008072,4,1,0.7963
GM0080,WK008072,4,2,0.7963
GM0080,WK008072,5,0,0.7623
GM0080,WK008072,5,1,0.7623
GM0080,WK008072,6,0,0.8441
GM0080,WK008072,6,2,0.8441
GM0080,WK008073,1,0,0.9492
GM0080,WK008073,2,0,0.9492
GM0080,WK008073,2,1,0.9492
GM0080,WK008074,1,0,0.9492
GM0080,WK008074,5,0,0.9492
GM0080,WK008080,1,0,0.6524
GM0080,WK008080,1,1,0.7555
GM0080,WK008080,1,2,0.7555
GM0080,WK008080,2,0,0.6818
GM0080,WK008080,2,1,0.7764
GM0080,WK008080,2,2,0.7764
GM0080,WK008080,3,0,0.7402
GM0080,WK008080,3,1,0.8222
GM0080,WK008080,3,2,0.8001
GM0080,WK008080,4,0,0.8666
GM0080,WK008080,4,1,0.8751
GM0080,WK008080,4,2,0.8936
GM0080,WK008080,5,0,0.8729
GM0080,WK008080,5,1,0.8729
GM0080,WK008080,5,2,0.8729
GM0080,WK008081,1,0,0.7174
GM0080,WK008081,1,1,0.8088
GM0080,WK008081,2,0,0.7399
GM0080,WK008081,2,1,0.8220
GM0080,WK008081,2,2,0.7499
GM0080,WK008081,3,0,0.7262
GM0080,WK008081,3,1,0.8433
GM0080,WK008081,3,2,0.8631
GM0080,WK008081,4,0,0.9921
GM0080,WK008081,4,1,0.9590
GM0080,WK008081,4,2,1.0322
GM0080,WK008081,5,0,0.9117
GM0080,WK008081,5,1,0.9117
GM0080,WK008081,5,2,0.9117
GM0080,WK008082,1,0,0.7310
GM0080,WK008082,1,1,0.8145
GM0080,WK008082,1,2,0.8145
GM0080,WK008082,2,0,0.7807
GM0080,WK008082,2,1,0.8437
GM0080,WK008082,2,2,0.8179
GM0080,WK008082,3,0,0.7841
GM0080,WK008082,3,1,0.8576
GM0080,WK008082,3,2,0.8547
GM0080,WK008082,4,0,0.9090
GM0080,WK008082,4,1,0.9101
GM0080,WK008082,4,2,0.9333
GM0080,WK008082,5,0,0.8592
GM0080,WK008082,5,1,0.9297
GM0080,WK008082,5,2,1.0314
GM0085,WK008501,1,0,1.0465
GM0085,WK008501,1,1,1.0674
GM0085,WK008501,1,2,1.0674
GM0085,WK008501,2,0,1.2004
GM0085,WK008501,2,1,1.1443
GM0085,WK008501,2,2,1.1443
GM0085,WK008501,3,0,1.3933
GM0085,WK008501,3,2,1.2448
GM0085,WK008501,4,0,1.5088
GM0085,WK008501,4,2,1.2842
GM0085,WK008501,5,0,1.3791
GM0085,WK008501,5,1,1.3791
GM0085,WK008501,5,2,1.8741
GM0085,WK008502,1,0,1.0073
GM0085,WK008502,1,1,1.0364
GM0085,WK008502,1,2,1.0364
GM0085,WK008502,2,0,1.0921
GM0085,WK008502,2,2,1.0824
GM0085,WK008502,3,0,1.0647
GM0085,WK008502,3,2,1.0647
GM0085,WK008502,4,0,1.0647
GM0085,WK008502,4,1,1.0647
GM0085,WK008502,4,2,1.0647
GM0085,WK008502,5,0,1.0647
GM0085,WK008502,5,1,1.0647
GM0085,WK008503,1,0,0.9521
GM0085,WK008503,1,1,0.9832
GM0085,WK008503,1,2,0.9832
GM0085,WK008503,2,0,1.0104
GM0085,WK008503,2,1,1.0104
GM0085,WK008503,2,2,1.0104
GM0085,WK008504,1,0,1.0002
GM0085,WK008504,1,1,1.0076
GM0085,WK008504,2,0,1.0173
GM0085,WK008505,1,0,0.9124
GM0085,WK008505,1,1,0.9570
GM0085,WK008505,2,0,1.0019
GM0085,WK008505,5,0,1.0019
GM0085,WK008506,1,0,1.1372
GM0085,WK008506,1,1,1.1187
GM0085,WK008506,1,2,1.1187
GM0085,WK008506,2,0,1.1803
GM0085,WK008506,2,1,1.1515
GM0085,WK008506,2,2,1.1515
GM0085,WK008506,3,0,1.3176
GM0085,WK008506,3,1,1.2127
GM0085,WK008506,3,2,1.3691
GM0085,WK008506,4,0,1.7583
GM0085,WK008506,4,1,1.3928
GM0085,WK008506,4,2,1.7891
GM0085,WK008506,5,0,0.9987
GM0085,WK008506,5,1,0.9987
GM0085,WK008506,5,2,0.9390
GM0085,WK008507,1,0,0.9704
GM0085,WK008507,2,0,1.0509
GM0085,WK008507,2,2,1.0509
GM0085,WK008507,5,1,1.0509
GM0085,WK008508,1,0,0.9520
GM0085,WK008508,1,1,0.9987
GM0085,WK008508,1,2,0.9987
GM0085,WK008508,2,0,1.2718
GM0085,WK008508,2,1,1.1522
GM0085,WK008508,2,2,1.1522
GM0085,WK008508,3,0,1.0473
GM0085,WK008508,3,2,1.0473
GM0085,WK008508,4,0,1.0473
GM0085,WK008508,4,2,1.0473
GM0085,WK008508,5,1,1.0473
GM0085,WK008509,1,0,1.0256
GM0085,WK008509,1,1,1.0270
GM0085,WK008509,1,2,1.0270
GM0085,WK008509,2,0,1.0362
GM0085,WK008509,2,2,1.0362
GM0085,WK008510,1,0,0.9632
GM0085,WK008510,1,1,0.9952
GM0085,WK008510,1,2,0.9952
GM0085,WK008510,2,0,1.1193
GM0085,WK008510,2,2,1.0845
GM0085,WK008510,3,0,1.0301
GM0085,WK008510,3,1,1.0301
GM0085,WK008510,3,2,1.0301
GM0085,WK008510,4,0,1.0301
GM0085,WK008510,4,1,1.0301
GM0085,WK008510,4,2,1.0301
GM0085,WK008510,5,2,1.0301
GM0085,WK008511,1,0,0.9349
GM0085,WK008511,1,1,0.9940
GM0085,WK008511,1,2,0.9940
GM0085,WK008511,2,0,1.0481
GM0085,WK008511,2,1,1.0595
GM0085,WK008511,2,2,1.0595
GM0085,WK008511,3,0,1.1247
GM0085,WK008511,3,1,1.1092
GM0085,WK008511,3,2,1.2412
GM0085,WK008511,4,0,1.2569
GM0085,WK008511,4,1,1.1683
GM0085,WK008511,4,2,1.3876
GM0085,WK008511,5,0,1.1222
GM0085,WK008511,5,1,1.2423
GM0085,WK008511,5,2,1.1674
GM0085,WK008511,6,0,1.0561
GM0085,WK008512,1,0,0.8921
GM0085,WK008512,1,1,0.9546
GM0085,WK008512,1,2,0.9546
GM0085,WK008512,2,0,1.0241
GM0085,WK008512,2,2,1.0241
GM0085,WK008512,3,0,1.0241
GM0085,WK008512,4,0,1.0241
GM0085,WK008513,1,0,1.1336
GM0085,WK008513,1,1,1.1039
GM0085,WK008513,1,2,1.1039
GM0085,WK008513,2,0,1.0748
GM0085,WK008513,2,1,1.0748
GM0085,WK008513,2,2,1.0748
GM0085,WK008513,3,0,1.0709
GM0085,WK008513,3,2,1.0709
GM0085,WK008513,4,0,1.0709
GM0085,WK008513,4,2,1.0709
GM0086,WK008601,1,0,0.8704
GM0086,WK008601,1,1,0.9048
GM0086,WK008601,2,0,0.8025
GM0086,WK008601,2,2,0.8802
GM0086,WK008601,3,0,1.0496
GM0086,WK008601,3,2,0.9983
GM0086,WK008601,4,0,1.0210
GM0086,WK008601,4,2,0.9898
GM0086,WK008601,5,0,0.9357
GM0086,WK008601,5,1,0.9357
GM0086,WK008601,5,2,0.9357
GM0086,WK008602,1,0,0.7525
GM0086,WK008602,1,1,0.8158
GM0086,WK008602,2,0,0.8117
GM0086,WK008602,2,1,0.8466
GM0086,WK008602,2,2,0.7967
GM0086,WK008602,3,0,0.7761
GM0086,WK008602,3,1,0.8512
GM0086,WK008602,3,2,0.8512
GM0086,WK008602,4,0,0.7314
GM0086,WK008602,4,1,0.8157
GM0086,WK008602,4,2,0.7566
GM0086,WK008602,5,0,0.8707
GM0086,WK008602,5,1,0.8707
GM0086,WK008602,5,2,0.8417
GM0086,WK008602,6,1,0.6619
GM0086,WK008602,6,2,0.7726
GM0086,WK008604,1,0,0.7390
GM0086,WK008604,1,1,0.8092
GM0086,WK008604,2,0,0.7253
GM0086,WK008604,2,2,0.8072
GM0086,WK008604,3,0,0.8847
GM0086,WK008604,3,2,0.8847
GM0086,WK008604,4,0,0.8847
GM0086,WK008604,4,2,0.8847
GM0086,WK008604,5,0,0.8847
GM0086,WK008605,1,0,0.7450
GM0086,WK008605,1,1,0.8286
GM0086,WK008605,1,2,0.8286
GM0086,WK008605,2,0,0.8520
GM0086,WK008605,2,1,0.8964
GM0086,WK008605,2,2,0.9147
GM0086,WK008605,3,0,0.8059
GM0086,WK008605,3,1,0.8707
GM0086,WK008605,3,2,0.8596
GM0086,WK008605,4,0,0.9518
GM0086,WK008605,4,1,0.9337
GM0086,WK008605,4,2,0.9262
GM0086,WK008605,5,0,0.9481
GM0086,WK008605,5,1,0.9807
GM0086,WK008605,5,2,0.9879
GM0086,WK008605,6,0,0.9203
GM0086,WK008605,6,2,0.9203
GM0086,WK008606,1,0,0.5929
GM0086,WK008606,2,0,0.8057
GM0086,WK008606,2,2,0.8057
GM0086,WK008606,3,0,0.8057
GM0086,WK008606,3,2,0.8057
GM0086,WK008606,4,2,0.8057
GM0086,WK008607,1,0,0.7749
GM0086,WK008607,2,0,0.8871
GM0086,WK008608,1,0,0.7921
GM0086,WK008608,1,1,0.8363
GM0086,WK008608,1,2,0.8363
GM0086,WK008608,2,0,0.7094
GM0086,WK008608,2,1,0.8037
GM0086,WK008608,2,2,0.8037
GM0086,WK008608,3,0,0.8878
GM0086,WK008608,3,2,0.8878
GM0086,WK008608,4,0,0.8878
GM0086,WK008608,4,1,0.8878
GM0086,WK008608,4,2,0.8878
GM0086,WK008608,5,1,0.8878
GM0086,WK008609,1,0,0.6435
GM0086,WK008609,1,1,0.7457
GM0086,WK008609,1,2,0.7457
GM0086,WK008609,2,0,0.7527
GM0086,WK008609,2,1,0.8341
GM0086,WK008609,2,2,0.8341
GM0086,WK008609,3,0,0.8590
GM0086,WK008609,3,2,0.8590
GM0086,WK008609,4,0,0.8590
GM0086,WK008609,4,1,0.8590
GM0086,WK008609,4,2,0.8590
GM0086,WK008609,5,1,0.8590
GM0086,WK008609,5,2,0.8590
GM0086,WK008610,1,0,0.7421
GM0086,WK008610,1,2,0.8078
GM0086,WK008610,2,0,0.8792
GM0086,WK008610,2,2,0.8792
GM0086,WK008610,3,0,0.8792
GM0086,WK008610,4,0,0.8792
GM0086,WK008611,1,0,0.5972
GM0086,WK008611,1,1,0.6986
GM0086,WK008611,1,2,0.6986
GM0086,WK008611,2,0,0.7537
GM0086,WK008611,2,2,0.6915
GM0086,WK008611,3,0,0.8260
GM0086,WK008611,3,2,0.8260
GM0086,WK008611,4,0,0.8260
GM0086,WK008611,4,2,0.8260
GM0086,WK008611,5,0,0.8260
GM0086,WK008613,1,0,0.8032
GM0086,WK008613,1,1,0.8466
GM0086,WK008613,1,2,0.8466
GM0086,WK008613,2,0,0.8961
GM0086,WK008613,2,2,0.8961
GM0086,WK008613,3,0,0.8961
GM0086,WK008613,4,0,0.8961
GM0086,WK008614,1,0,0.6069
GM0086,WK008614,1,1,0.7126
GM0086,WK008614,2,0,0.7655
GM0086,WK008614,2,1,0.7655
GM0086,WK008614,2,2,0.7655
GM0086,WK008614,3,0,0.8373
GM0086,WK008614,3,2,0.8373
GM0086,WK008614,4,0,0.8373
GM0086,WK008614,4,2,0.8373
GM0086,WK008614,5,0,0.8373
GM0086,WK008615,1,0,0.7005
GM0086,WK008615,1,1,0.7816
GM0086,WK008615,1,2,0.7816
GM0086,WK008615,2,0,0.8121
GM0086,WK008615,2,1,0.8121
GM0086,WK008615,2,2,0.8121
GM0086,WK008615,3,0,0.8735
GM0086,WK008615,3,2,0.8735
GM0086,WK008615,4,0,0.8735
GM0086,WK008615,4,2,0.8735
GM0086,WK008615,5,0,0.8735
GM0086,WK008615,5,2,0.8735
GM0086,WK008616,1,0,0.7396
GM0086,WK008616,1,1,0.8228
GM0086,WK008616,1,2,0.8228
GM0086,WK008616,2,0,0.7755
GM0086,WK008616,2,1,0.8513
GM0086,WK008616,2,2,0.8490
GM0086,WK008616,3,0,0.9744
GM0086,WK008616,3,2,0.9135
GM0086,WK008616,4,0,1.0421
GM0086,WK008616,4,1,0.9887
GM0086,WK008616,4,2,1.1565
GM0086,WK008616,5,0,0.9085
GM0086,WK008616,5,1,0.9085
GM0086,WK008616,5,2,0.9225
GM0086,WK008617,1,0,0.8111
GM0086,WK008617,1,1,0.8646
GM0086,WK008617,1,2,0.8646
GM0086,WK008617,2,0,0.7643
GM0086,WK008617,2,1,0.8718
GM0086,WK008617,2,2,0.8718
GM0086,WK008617,3,0,0.9174
GM0086,WK008617,3,2,0.9174
GM0086,WK008617,4,0,0.9174
GM0086,WK008617,4,2,0.9174
GM0086,WK008617,5,0,0.9174
GM0086,WK008617,5,2,0.9174
GM0088,WK008800,1,0,1.1550
GM0088,WK008800,1,1,1.1336
GM0088,WK008800,2,0,1.2574
GM0088,WK008800,2,1,1.1770
GM0088,WK008800,2,2,1.1770
GM0088,WK008800,3,0,1.0964
GM0088,WK008800,3,2,1.0964
GM0088,WK008800,4,0,1.0964
GM0088,WK008800,4,1,1.0964
GM0088,WK008800,4,2,1.0964
GM0088,WK008800,5,0,1.0964
GM0088,WK008800,5,1,1.0964
GM0088,WK008800,5,2,1.0964
GM0090,WK009000,1,0,0.7302
GM0090,WK009000,1,1,0.8154
GM0090,WK009000,1,2,0.8154
GM0090,WK009000,2,0,0.7417
GM0090,WK009000,2,1,0.8255
GM0090,WK009000,2,2,0.7718
GM0090,WK009000,3,0,0.8205
GM0090,WK009000,3,1,0.8451
GM0090,WK009000,3,2,0.8699
GM0090,WK009000,4,0,0.8737
GM0090,WK009000,4,1,0.8815
GM0090,WK009000,4,2,0.9224
GM0090,WK009000,5,0,0.8552
GM0090,WK009000,5,1,0.8063
GM0090,WK009000,5,2,0.8559
GM0090,WK009000,6,0,0.9569
GM0090,WK009000,6,1,0.8845
GM0090,WK009000,6,2,0.9454
GM0090,WK009001,1,0,0.6666
GM0090,WK009001,1,1,0.7562
GM0090,WK009001,1,2,0.7562
GM0090,WK009001,2,0,0.6791
GM0090,WK009001,2,1,0.7799
GM0090,WK009001,2,2,0.7378
GM0090,WK009001,3,0,0.7302
GM0090,WK009001,3,2,0.7043
GM0090,WK009001,4,0,0.8462
GM0090,WK009001,4,1,0.8588
GM0090,WK009001,4,2,0.8686
GM0090,WK009001,5,0,0.8564
GM0090,WK009001,5,1,0.8564
GM0090,WK009001,5,2,0.8564
GM0093,WK009300,1,0,0.9182
GM0093,WK009300,1,1,0.9687
GM0093,WK009300,2,0,0.9760
GM0093,WK009300,2,1,1.0103
GM0093,WK009300,2,2,1.0103
GM0093,WK009300,3,0,1.0535
GM0093,WK009300,3,1,1.0526
GM0093,WK009300,3,2,1.1079
GM0093,WK009300,4,0,1.1984
