type_str;bouwjaar_str;eigendom_str;Vrv_N_asl;Vrv_N_opp;Vrv_G_asl;Vrv_G_opp;Vrv_F_asl;Vrv_F_opp;Vrv_E_asl;Vrv_E_opp;Vrv_D_asl;Vrv_D_opp;Vrv_C_asl;Vrv_C_opp;Vrv_B_asl;Vrv_B_opp;Vrv_A_asl;Vrv_A_opp;Vvt_asl;Vvt_opp;Vtw_asl;Vtw_opp;Vea_asl;Vea_opp;Vkd_asl;Vkd_opp;freq_label_A;freq_label_B;freq_label_C;freq_label_D;freq_label_E;freq_label_F;freq_label_G;freq_LWP;freq_BWP;freq_HWP
meergezins: hoog;1975 - 1991;koop;6.604587301;0.212309851;9.816957242;0.167737559;9.816957242;0.167737559;9.816957242;0.167737559;14.62290066;0.167737559;8.39470925;0.167737559;5.038366577;0.167737559;5.169560064;0.167737559;0;0.0025;5.4;0;8.32;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0002;0;0
meergezins: hoog;1975 - 1991;parthuur;8.036918293;0.203217828;20.88404698;0.186246997;20.88404698;0.186246997;20.88404698;0.186246997;12.96434691;0.186246997;8.092157414;0.186246997;4.974981673;0.186246997;4.528045267;0.186246997;0;0.0025;5.4;0;8.32;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0;0;0
meergezins: hoog;1975 - 1991;wooncorp;5.807510251;0.237805046;9.956843203;0.193747433;9.956843203;0.193747433;9.956843203;0.193747433;11.89006831;0.193747433;7.858887303;0.193747433;6.98057093;0.193747433;5.951246916;0.193747433;0;0.0025;5.4;0;8.32;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0004;0;0
meergezins: hoog;1992 - 1995;koop;0.948720422;0.228742245;7.632570705;0.160237112;7.632570705;0.160237112;7.632570705;0.160237112;7.632570705;0.160237112;7.632570705;0.160237112;6.836134871;0.160237112;9.168909308;0.160237112;0;0;6;0;8.21;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0002;0;0
meergezins: hoog;1992 - 1995;parthuur;3.731740264;0.198425901;7.847188394;0.131688535;7.847188394;0.131688535;7.847188394;0.131688535;7.847188394;0.131688535;7.847188394;0.131688535;7.541869662;0.131688535;8.693647205;0.131688535;0;0;6;0;8.21;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0;0;0
meergezins: hoog;1992 - 1995;wooncorp;10.8642069;0.133503597;12.04309904;0.105620453;12.04309904;0.105620453;12.04309904;0.105620453;12.04309904;0.105620453;10.9828742;0.105620453;10.9335378;0.105620453;9.430023551;0.105620453;0;0;6;0;8.21;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0004;0;0
meergezins: hoog;1996 - 1999;koop;2.893133138;0.177779521;6.457827701;0.154486961;6.457827701;0.154486961;6.457827701;0.154486961;6.457827701;0.154486961;6.457827701;0.154486961;6.079563076;0.154486961;4.834371467;0.154486961;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: hoog;1996 - 1999;parthuur;3.227331565;0.182374895;4.396895737;0.167718998;4.396895737;0.167718998;4.396895737;0.167718998;4.396895737;0.167718998;4.396895737;0.167718998;3.811253962;0.167718998;4.279147013;0.167718998;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: hoog;1996 - 1999;wooncorp;8.554965753;0.132968429;10.34913399;0.095968947;10.34913399;0.095968947;10.34913399;0.095968947;10.34913399;0.095968947;10.34913399;0.095968947;10.22670907;0.095968947;9.91539841;0.095968947;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: hoog;2000 - 2005;koop;-0.7586993;0.188052953;5.506760434;0.145977482;5.506760434;0.145977482;5.506760434;0.145977482;5.506760434;0.145977482;5.506760434;0.145977482;5.506760434;0.145977482;4.944678327;0.145977482;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: hoog;2000 - 2005;parthuur;2.864934884;0.157674849;2.771472548;0.155042955;2.771472548;0.155042955;2.771472548;0.155042955;2.771472548;0.155042955;2.771472548;0.155042955;3.950618539;0.155042955;3.628445341;0.155042955;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: hoog;2000 - 2005;wooncorp;6.719768421;0.12363717;11.19083033;0.112212308;11.19083033;0.112212308;11.19083033;0.112212308;11.19083033;0.112212308;11.19083033;0.112212308;8.672549067;0.112212308;7.518309768;0.112212308;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: hoog;2006 - 2010;koop;1.409098416;0.164139094;9.599805918;0.123201473;9.599805918;0.123201473;9.599805918;0.123201473;9.599805918;0.123201473;9.599805918;0.123201473;9.599805918;0.123201473;6.103441947;0.123201473;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: hoog;2006 - 2010;parthuur;1.051568568;0.171892439;7.906535277;0.118225307;7.906535277;0.118225307;7.906535277;0.118225307;7.906535277;0.118225307;7.906535277;0.118225307;7.906535277;0.118225307;6.642045522;0.118225307;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: hoog;2006 - 2010;wooncorp;5.309063638;0.124089063;19.90002335;0.098348838;19.90002335;0.098348838;19.90002335;0.098348838;19.90002335;0.098348838;14.49545471;0.098348838;9.226075376;0.098348838;8.010471087;0.098348838;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: hoog;2011 - 2014;koop;0.458312581;0.163201509;4.601603969;0.141618146;4.601603969;0.141618146;4.601603969;0.141618146;4.601603969;0.141618146;4.601603969;0.141618146;4.601603969;0.141618146;3.137609986;0.141618146;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: hoog;2011 - 2014;parthuur;0.726660556;0.170010491;8.898371429;0.109765222;8.898371429;0.109765222;8.898371429;0.109765222;8.898371429;0.109765222;8.898371429;0.109765222;8.898371429;0.109765222;5.844477878;0.109765222;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: hoog;2011 - 2014;wooncorp;5.479767497;0.11545365;5.703103607;0.099585248;5.703103607;0.099585248;5.703103607;0.099585248;5.703103607;0.099585248;5.703103607;0.099585248;5.703103607;0.099585248;7.342697277;0.099585248;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: hoog;2015 - 2020;koop;-2.142639703;0.18458794;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: hoog;2015 - 2020;parthuur;0.68141323;0.139697632;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;4.57945352;0.115533244;4.530999376;0.115533244;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: hoog;2015 - 2020;wooncorp;-0.145852762;0.140177447;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;8.993720391;0.067763613;0;0;6;0;8.21;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: hoog;2021 - 2030;koop;-2.142639703;0.18458794;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2021 - 2030;parthuur;0.68141323;0.139697632;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;4.57945352;0.115533244;4.530999376;0.115533244;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2021 - 2030;wooncorp;-0.145852762;0.140177447;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;8.993720391;0.067763613;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2031 - 2040;koop;-2.142639703;0.18458794;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2031 - 2040;parthuur;0.68141323;0.139697632;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;4.57945352;0.115533244;4.530999376;0.115533244;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2031 - 2040;wooncorp;-0.145852762;0.140177447;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;8.993720391;0.067763613;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2041 - 2050;koop;-2.142639703;0.18458794;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;7.847237633;0.081974379;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2041 - 2050;parthuur;0.68141323;0.139697632;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;6.222854794;0.115533244;4.57945352;0.115533244;4.530999376;0.115533244;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;2041 - 2050;wooncorp;-0.145852762;0.140177447;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;11.42321887;0.067763613;8.993720391;0.067763613;0;0;3.966666667;0;9.927648;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
