gem2020,wijk2020,W,E,Verschilfactor_totaal
GM1690,WK169003,1,0,0.866741418
GM1690,WK169003,1,1,0.895310393
GM1690,WK169003,1,2,0.895310393
GM1690,WK169003,2,0,0.923065768
GM1690,WK169003,2,1,0.923065768
GM1690,WK169003,2,2,0.923065768
GM1690,WK169003,3,0,0.923065768
GM1690,WK169003,3,1,0.923065768
GM1690,WK169003,3,2,0.923065768
GM1690,WK169003,4,0,0.923065768
GM1690,WK169003,4,1,0.923065768
GM1690,WK169003,4,2,0.923065768
GM1690,WK169003,5,0,0.923065768
GM1690,WK169003,5,1,0.923065768
GM1690,WK169003,5,2,0.923065768
GM1690,WK169003,6,0,0.923065768
GM1690,WK169003,6,1,0.923065768
GM1690,WK169003,6,2,0.923065768
GM1690,WK169004,1,0,0.883681983
GM1690,WK169004,1,1,0.919031635
GM1690,WK169004,1,2,0.919031635
GM1690,WK169004,2,0,0.950371663
GM1690,WK169004,2,1,0.950371663
GM1690,WK169004,2,2,0.950371663
GM1690,WK169004,3,0,0.950371663
GM1690,WK169004,3,1,0.950371663
GM1690,WK169004,3,2,0.950371663
GM1690,WK169004,4,0,0.950371663
GM1690,WK169004,4,1,0.950371663
GM1690,WK169004,4,2,0.950371663
GM1690,WK169004,5,0,0.950371663
GM1690,WK169004,5,1,0.950371663
GM1690,WK169004,5,2,0.950371663
GM1690,WK169004,6,0,0.950371663
GM1690,WK169004,6,1,0.950371663
GM1690,WK169004,6,2,0.950371663
GM1690,WK169005,1,0,0.842971095
GM1690,WK169005,1,1,0.887361929
GM1690,WK169005,1,2,0.887361929
GM1690,WK169005,2,0,0.934191384
GM1690,WK169005,2,1,0.934191384
GM1690,WK169005,2,2,0.934191384
GM1690,WK169005,3,0,0.934191384
GM1690,WK169005,3,1,0.934191384
GM1690,WK169005,3,2,0.934191384
GM1690,WK169005,4,0,0.934191384
GM1690,WK169005,4,1,0.934191384
GM1690,WK169005,4,2,0.934191384
GM1690,WK169005,5,0,0.934191384
GM1690,WK169005,5,1,0.934191384
GM1690,WK169005,5,2,0.934191384
GM1690,WK169005,6,0,0.934191384
GM1690,WK169005,6,1,0.934191384
GM1690,WK169005,6,2,0.934191384
GM1690,WK169006,1,0,0.84560368
GM1690,WK169006,1,1,0.896840881
GM1690,WK169006,1,2,0.896840881
GM1690,WK169006,2,0,0.953940964
GM1690,WK169006,2,1,0.953940964
GM1690,WK169006,2,2,0.953940964
GM1690,WK169006,3,0,0.953940964
GM1690,WK169006,3,1,0.953940964
GM1690,WK169006,3,2,0.953940964
GM1690,WK169006,4,0,0.953940964
GM1690,WK169006,4,1,0.953940964
GM1690,WK169006,4,2,0.953940964
GM1690,WK169006,5,0,0.953940964
GM1690,WK169006,5,1,0.953940964
GM1690,WK169006,5,2,0.953940964
GM1690,WK169006,6,0,0.953940964
GM1690,WK169006,6,1,0.953940964
GM1690,WK169006,6,2,0.953940964
GM1690,WK169007,1,0,1.187337185
GM1690,WK169007,1,1,1.106227399
GM1690,WK169007,1,2,1.106227399
GM1690,WK169007,2,0,1.035164415
GM1690,WK169007,2,1,1.035164415
GM1690,WK169007,2,2,1.035164415
GM1690,WK169007,3,0,1.035164415
GM1690,WK169007,3,1,1.035164415
GM1690,WK169007,3,2,1.035164415
GM1690,WK169007,4,0,1.035164415
GM1690,WK169007,4,1,1.035164415
GM1690,WK169007,4,2,1.035164415
GM1690,WK169007,5,0,1.035164415
GM1690,WK169007,5,1,1.035164415
GM1690,WK169007,5,2,1.035164415
GM1690,WK169007,6,0,1.035164415
GM1690,WK169007,6,1,1.035164415
GM1690,WK169007,6,2,1.035164415
GM1690,WK169008,1,0,0.890364705
GM1690,WK169008,1,1,0.925060125
GM1690,WK169008,1,2,0.925060125
GM1690,WK169008,2,0,0.88582325
GM1690,WK169008,2,1,0.922600063
GM1690,WK169008,2,2,0.922600063
GM1690,WK169008,3,0,0.942644451
GM1690,WK169008,3,1,0.942644451
GM1690,WK169008,3,2,0.942644451
GM1690,WK169008,4,0,1.010929604
GM1690,WK169008,4,1,1.010929604
GM1690,WK169008,4,2,1.010929604
GM1690,WK169008,5,0,1.07659352
GM1690,WK169008,5,1,1.07659352
GM1690,WK169008,5,2,1.07659352
GM1690,WK169008,6,0,0.960236185
GM1690,WK169008,6,1,0.960236185
GM1690,WK169008,6,2,0.960236185
GM1690,WK169009,1,0,0.980138253
GM1690,WK169009,1,1,0.980138253
GM1690,WK169009,1,2,0.980138253
GM1690,WK169009,2,0,0.980138253
GM1690,WK169009,2,1,0.980138253
GM1690,WK169009,2,2,0.980138253
GM1690,WK169009,3,0,0.980138253
GM1690,WK169009,3,1,0.980138253
GM1690,WK169009,3,2,0.980138253
GM1690,WK169009,4,0,0.980138253
GM1690,WK169009,4,1,0.980138253
GM1690,WK169009,4,2,0.980138253
GM1690,WK169009,5,0,0.980138253
GM1690,WK169009,5,1,0.980138253
GM1690,WK169009,5,2,0.980138253
GM1690,WK169009,6,0,0.980138253
GM1690,WK169009,6,1,0.980138253
GM1690,WK169009,6,2,0.980138253
GM1690,WK169010,1,0,0.950630908
GM1690,WK169010,1,1,0.950630908
GM1690,WK169010,1,2,0.950630908
GM1690,WK169010,2,0,0.950630908
GM1690,WK169010,2,1,0.950630908
GM1690,WK169010,2,2,0.950630908
GM1690,WK169010,3,0,0.950630908
GM1690,WK169010,3,1,0.950630908
GM1690,WK169010,3,2,0.950630908
GM1690,WK169010,4,0,0.950630908
GM1690,WK169010,4,1,0.950630908
GM1690,WK169010,4,2,0.950630908
GM1690,WK169010,5,0,0.950630908
GM1690,WK169010,5,1,0.950630908
GM1690,WK169010,5,2,0.950630908
GM1690,WK169010,6,0,0.950630908
GM1690,WK169010,6,1,0.950630908
GM1690,WK169010,6,2,0.950630908
GM1690,WK169011,1,0,0.836248267
GM1690,WK169011,1,1,0.890572939
GM1690,WK169011,1,2,0.890572939
GM1690,WK169011,2,0,0.859841172
GM1690,WK169011,2,1,0.903504617
GM1690,WK169011,2,2,0.903504617
GM1690,WK169011,3,0,0.958651258
GM1690,WK169011,3,1,0.964592968
GM1690,WK169011,3,2,0.964592968
GM1690,WK169011,4,0,1.079452672
GM1690,WK169011,4,1,1.029774971
GM1690,WK169011,4,2,1.029774971
GM1690,WK169011,5,0,0.947982997
GM1690,WK169011,5,1,0.947982997
GM1690,WK169011,5,2,0.947982997
GM1690,WK169011,6,0,0.947982997
GM1690,WK169011,6,1,0.947982997
GM1690,WK169011,6,2,0.947982997
GM1690,WK169012,1,0,0.851625984
GM1690,WK169012,1,1,0.902960785
GM1690,WK169012,1,2,0.902960785
GM1690,WK169012,2,0,0.893643848
GM1690,WK169012,2,1,0.923260829
GM1690,WK169012,2,2,0.923260829
GM1690,WK169012,3,0,0.92900621
GM1690,WK169012,3,1,0.92900621
GM1690,WK169012,3,2,0.92900621
GM1690,WK169012,4,0,1.017987092
GM1690,WK169012,4,1,0.995481313
GM1690,WK169012,4,2,0.995481313
GM1690,WK169012,5,0,0.958498831
GM1690,WK169012,5,1,0.958498831
GM1690,WK169012,5,2,0.958498831
GM1690,WK169012,6,0,0.958498831
GM1690,WK169012,6,1,0.958498831
GM1690,WK169012,6,2,0.958498831
GM1690,WK169013,1,0,0.906767792
GM1690,WK169013,1,1,0.933115426
GM1690,WK169013,1,2,0.933115426
GM1690,WK169013,2,0,0.930440925
GM1690,WK169013,2,1,0.943236609
GM1690,WK169013,2,2,0.943236609
GM1690,WK169013,3,0,0.881149022
GM1690,WK169013,3,1,0.927603392
GM1690,WK169013,3,2,0.927603392
GM1690,WK169013,4,0,1.075466331
GM1690,WK169013,4,1,1.014393603
GM1690,WK169013,4,2,1.014393603
GM1690,WK169013,5,0,0.961713037
GM1690,WK169013,5,1,0.961713037
GM1690,WK169013,5,2,0.961713037
GM1690,WK169013,6,0,0.961713037
GM1690,WK169013,6,1,0.961713037
GM1690,WK169013,6,2,0.961713037
GM1695,WK169500,1,0,0.959734329
GM1695,WK169500,1,1,0.955497756
GM1695,WK169500,1,2,0.955497756
GM1695,WK169500,2,0,0.831967786
GM1695,WK169500,2,1,0.885997194
GM1695,WK169500,2,2,0.885997194
GM1695,WK169500,3,0,0.798721918
GM1695,WK169500,3,1,0.873369195
GM1695,WK169500,3,2,0.873369195
GM1695,WK169500,4,0,0.955365159
GM1695,WK169500,4,1,0.951546184
GM1695,WK169500,4,2,0.984623943
GM1695,WK169500,5,0,0.945862246
GM1695,WK169500,5,1,0.945862246
GM1695,WK169500,5,2,0.945862246
GM1695,WK169500,6,0,0.945862246
GM1695,WK169500,6,1,0.945862246
GM1695,WK169500,6,2,0.945862246
GM1695,WK169501,1,0,1.019768646
GM1695,WK169501,1,1,0.985372384
GM1695,WK169501,1,2,0.985372384
GM1695,WK169501,2,0,0.859960378
GM1695,WK169501,2,1,0.90363762
GM1695,WK169501,2,2,0.90363762
GM1695,WK169501,3,0,0.811603288
GM1695,WK169501,3,1,0.875408095
GM1695,WK169501,3,2,0.875408095
GM1695,WK169501,4,0,0.955449518
GM1695,WK169501,4,1,0.948582834
GM1695,WK169501,4,2,0.938419248
GM1695,WK169501,5,0,0.947983365
GM1695,WK169501,5,1,0.947983365
GM1695,WK169501,5,2,0.947983365
GM1695,WK169501,6,0,0.947983365
GM1695,WK169501,6,1,0.947983365
GM1695,WK169501,6,2,0.947983365
GM1695,WK169502,1,0,0.936505938
GM1695,WK169502,1,1,0.936505938
GM1695,WK169502,1,2,0.936505938
GM1695,WK169502,2,0,0.936505938
GM1695,WK169502,2,1,0.936505938
GM1695,WK169502,2,2,0.936505938
GM1695,WK169502,3,0,0.936505938
GM1695,WK169502,3,1,0.936505938
GM1695,WK169502,3,2,0.936505938
GM1695,WK169502,4,0,0.936505938
GM1695,WK169502,4,1,0.936505938
GM1695,WK169502,4,2,0.936505938
GM1695,WK169502,5,0,0.936505938
GM1695,WK169502,5,1,0.936505938
GM1695,WK169502,5,2,0.936505938
GM1695,WK169502,6,0,0.936505938
GM1695,WK169502,6,1,0.936505938
GM1695,WK169502,6,2,0.936505938
GM1695,WK169503,1,0,0.842461372
GM1695,WK169503,1,1,0.883677025
GM1695,WK169503,1,2,0.883677025
GM1695,WK169503,2,0,0.832225735
GM1695,WK169503,2,1,0.876569399
GM1695,WK169503,2,2,0.876569399
GM1695,WK169503,3,0,0.853569539
GM1695,WK169503,3,1,0.878642843
GM1695,WK169503,3,2,0.878642843
GM1695,WK169503,4,0,0.929064638
GM1695,WK169503,4,1,0.913909486
GM1695,WK169503,4,2,0.863254922
GM1695,WK169503,5,0,0.926063165
GM1695,WK169503,5,1,0.926063165
GM1695,WK169503,5,2,0.926063165
GM1695,WK169503,6,0,0.926063165
GM1695,WK169503,6,1,0.926063165
GM1695,WK169503,6,2,0.926063165
GM1695,WK169504,1,0,0.813823327
GM1695,WK169504,1,1,0.855730471
GM1695,WK169504,1,2,0.855730471
GM1695,WK169504,2,0,0.747145575
GM1695,WK169504,2,1,0.8206737
GM1695,WK169504,2,2,0.8206737
GM1695,WK169504,3,0,0.741405313
GM1695,WK169504,3,1,0.831885438
GM1695,WK169504,3,2,0.831885438
GM1695,WK169504,4,0,0.840130132
GM1695,WK169504,4,1,0.868500349
GM1695,WK169504,4,2,0.868500349
GM1695,WK169504,5,0,0.664156393
GM1695,WK169504,5,1,0.774081304
GM1695,WK169504,5,2,0.774081304
GM1695,WK169504,6,0,0.899795588
GM1695,WK169504,6,1,0.899795588
GM1695,WK169504,6,2,0.899795588
GM1695,WK169505,1,0,0.837789634
GM1695,WK169505,1,1,0.837789634
GM1695,WK169505,1,2,0.837789634
GM1695,WK169505,2,0,0.837789634
GM1695,WK169505,2,1,0.837789634
GM1695,WK169505,2,2,0.837789634
GM1695,WK169505,3,0,0.837789634
GM1695,WK169505,3,1,0.837789634
GM1695,WK169505,3,2,0.837789634
GM1695,WK169505,4,0,0.837789634
GM1695,WK169505,4,1,0.837789634
GM1695,WK169505,4,2,0.837789634
GM1695,WK169505,5,0,0.837789634
GM1695,WK169505,5,1,0.837789634
GM1695,WK169505,5,2,0.837789634
GM1695,WK169505,6,0,0.837789634
GM1695,WK169505,6,1,0.837789634
GM1695,WK169505,6,2,0.837789634
GM1696,WK169600,1,0,1.535443274
GM1696,WK169600,1,1,1.374375002
GM1696,WK169600,1,2,1.374375002
GM1696,WK169600,2,0,1.575776901
GM1696,WK169600,2,1,1.33249813
GM1696,WK169600,2,2,1.33249813
GM1696,WK169600,3,0,1.279318495
GM1696,WK169600,3,1,1.231997281
GM1696,WK169600,3,2,1.231997281
GM1696,WK169600,4,0,1.631596462
GM1696,WK169600,4,1,1.389978678
GM1696,WK169600,4,2,1.389978678
GM1696,WK169600,5,0,1.296150023
GM1696,WK169600,5,1,1.296150023
GM1696,WK169600,5,2,1.296150023
GM1696,WK169600,6,0,1.198627057
GM1696,WK169600,6,1,1.198627057
GM1696,WK169600,6,2,1.198627057
GM1696,WK169601,1,0,1.656835057
GM1696,WK169601,1,1,1.360974066
GM1696,WK169601,1,2,1.360974066
GM1696,WK169601,2,0,1.385600799
GM1696,WK169601,2,1,1.247089788
GM1696,WK169601,2,2,1.247089788
GM1696,WK169601,3,0,1.275085096
GM1696,WK169601,3,1,1.188475044
GM1696,WK169601,3,2,1.141959082
GM1696,WK169601,4,0,1.27403347
GM1696,WK169601,4,1,1.191036369
GM1696,WK169601,4,2,1.17323186
GM1696,WK169601,5,0,1.092318551
GM1696,WK169601,5,1,1.061003816
GM1696,WK169601,5,2,0.965724815
GM1696,WK169601,6,0,1.133981961
GM1696,WK169601,6,1,1.133981961
GM1696,WK169601,6,2,1.133981961
GM1696,WK169602,1,0,1.522667042
GM1696,WK169602,1,1,1.32126124
GM1696,WK169602,1,2,1.32126124
GM1696,WK169602,2,0,1.386134891
GM1696,WK169602,2,1,1.25277936
GM1696,WK169602,2,2,1.25277936
GM1696,WK169602,3,0,1.294524853
GM1696,WK169602,3,1,1.210903948
GM1696,WK169602,3,2,1.210903948
GM1696,WK169602,4,0,1.326053328
GM1696,WK169602,4,1,1.206553291
GM1696,WK169602,4,2,1.206553291
GM1696,WK169602,5,0,1.151315795
GM1696,WK169602,5,1,1.151315795
GM1696,WK169602,5,2,1.151315795
GM1696,WK169602,6,0,1.151315795
GM1696,WK169602,6,1,1.151315795
GM1696,WK169602,6,2,1.151315795
GM1696,WK169603,1,0,1.668584551
GM1696,WK169603,1,1,1.421554531
GM1696,WK169603,1,2,1.421554531
GM1696,WK169603,2,0,1.796517143
GM1696,WK169603,2,1,1.460772766
GM1696,WK169603,2,2,1.460772766
GM1696,WK169603,3,0,1.383330525
GM1696,WK169603,3,1,1.383330525
GM1696,WK169603,3,2,1.383330525
GM1696,WK169603,4,0,1.496554055
GM1696,WK169603,4,1,1.31458819
GM1696,WK169603,4,2,1.31458819
GM1696,WK169603,5,0,1.419680585
GM1696,WK169603,5,1,1.419680585
GM1696,WK169603,5,2,1.419680585
GM1696,WK169603,6,0,1.22879834
GM1696,WK169603,6,1,1.22879834
GM1696,WK169603,6,2,1.22879834
GM1696,WK169604,1,0,1.686470282
GM1696,WK169604,1,1,1.41607949
GM1696,WK169604,1,2,1.41607949
GM1696,WK169604,2,0,1.706659081
GM1696,WK169604,2,1,1.434860919
GM1696,WK169604,2,2,1.434860919
GM1696,WK169604,3,0,1.649222475
GM1696,WK169604,3,1,1.401068488
GM1696,WK169604,3,2,1.575081857
GM1696,WK169604,4,0,1.541753566
GM1696,WK169604,4,1,1.22649032
GM1696,WK169604,4,2,1.414812111
GM1696,WK169604,5,0,1.24884772
GM1696,WK169604,5,1,1.24884772
GM1696,WK169604,5,2,1.187407382
GM1696,WK169604,6,0,1.125918927
GM1696,WK169604,6,1,1.125918927
GM1696,WK169604,6,2,1.069634419
GM1696,WK169605,1,0,1.281250532
GM1696,WK169605,1,1,1.281250532
GM1696,WK169605,1,2,1.281250532
GM1696,WK169605,2,0,1.281250532
GM1696,WK169605,2,1,1.281250532
GM1696,WK169605,2,2,1.281250532
GM1696,WK169605,3,0,1.281250532
GM1696,WK169605,3,1,1.281250532
GM1696,WK169605,3,2,1.281250532
GM1696,WK169605,4,0,1.281250532
GM1696,WK169605,4,1,1.281250532
GM1696,WK169605,4,2,1.281250532
GM1696,WK169605,5,0,1.281250532
GM1696,WK169605,5,1,1.281250532
GM1696,WK169605,5,2,1.281250532
GM1696,WK169605,6,0,1.281250532
GM1696,WK169605,6,1,1.281250532
GM1696,WK169605,6,2,1.281250532
GM1696,WK169606,1,0,1.272660373
GM1696,WK169606,1,1,1.1790438
GM1696,WK169606,1,2,1.1790438
GM1696,WK169606,2,0,1.266072491
GM1696,WK169606,2,1,1.178602577
GM1696,WK169606,2,2,1.178602577
GM1696,WK169606,3,0,1.222951591
GM1696,WK169606,3,1,1.13417892
GM1696,WK169606,3,2,1.030519892
GM1696,WK169606,4,0,1.081154162
GM1696,WK169606,4,1,1.07294338
GM1696,WK169606,4,2,0.960836915
GM1696,WK169606,5,0,1.104278225
GM1696,WK169606,5,1,1.133812473
GM1696,WK169606,5,2,1.028399089
GM1696,WK169606,6,0,1.097169885
GM1696,WK169606,6,1,1.097169885
GM1696,WK169606,6,2,1.097169885
GM1699,WK169900,1,0,0.996473265
GM1699,WK169900,1,1,1.01522344
GM1699,WK169900,1,2,1.01522344
GM1699,WK169900,2,0,1.030877509
GM1699,WK169900,2,1,1.030171124
GM1699,WK169900,2,2,1.015032294
GM1699,WK169900,3,0,1.059910435
GM1699,WK169900,3,1,0.994999022
GM1699,WK169900,3,2,1.101966677
GM1699,WK169900,4,0,1.185314194
GM1699,WK169900,4,1,1.198003802
GM1699,WK169900,4,2,1.190225623
GM1699,WK169900,5,0,1.140624057
GM1699,WK169900,5,1,0.965223446
GM1699,WK169900,5,2,1.09210968
GM1699,WK169900,6,0,0.970176445
GM1699,WK169900,6,1,0.997820724
GM1699,WK169900,6,2,0.997820724
GM1699,WK169901,1,0,0.926285992
GM1699,WK169901,1,1,0.946174177
GM1699,WK169901,1,2,0.946174177
GM1699,WK169901,2,0,0.979369139
GM1699,WK169901,2,1,0.979369139
GM1699,WK169901,2,2,0.979369139
GM1699,WK169901,3,0,0.979369139
GM1699,WK169901,3,1,0.979369139
GM1699,WK169901,3,2,0.979369139
GM1699,WK169901,4,0,0.979369139
GM1699,WK169901,4,1,0.979369139
GM1699,WK169901,4,2,0.979369139
GM1699,WK169901,5,0,0.979369139
GM1699,WK169901,5,1,0.979369139
GM1699,WK169901,5,2,0.979369139
GM1699,WK169901,6,0,0.979369139
GM1699,WK169901,6,1,0.979369139
GM1699,WK169901,6,2,0.979369139
GM1699,WK169903,1,0,0.962602796
GM1699,WK169903,1,1,0.922671071
GM1699,WK169903,1,2,0.980223125
GM1699,WK169903,2,0,0.962789881
GM1699,WK169903,2,1,0.97901741
GM1699,WK169903,2,2,0.97901741
GM1699,WK169903,3,0,1.09289128
GM1699,WK169903,3,1,1.04415259
GM1699,WK169903,3,2,1.085600181
GM1699,WK169903,4,0,1.072279356
GM1699,WK169903,4,1,1.036266748
GM1699,WK169903,4,2,1.059067179
GM1699,WK169903,5,0,0.981081906
GM1699,WK169903,5,1,0.981081906
GM1699,WK169903,5,2,0.864815019
GM1699,WK169903,6,0,1.00178958
GM1699,WK169903,6,1,1.00178958
GM1699,WK169903,6,2,1.00178958
GM1699,WK169904,1,0,0.797911783
GM1699,WK169904,1,1,0.855755303
GM1699,WK169904,1,2,0.855755303
GM1699,WK169904,2,0,0.918271194
GM1699,WK169904,2,1,0.918271194
GM1699,WK169904,2,2,0.918271194
GM1699,WK169904,3,0,0.918271194
GM1699,WK169904,3,1,0.918271194
GM1699,WK169904,3,2,0.918271194
GM1699,WK169904,4,0,0.918271194
GM1699,WK169904,4,1,0.918271194
GM1699,WK169904,4,2,0.918271194
GM1699,WK169904,5,0,0.918271194
GM1699,WK169904,5,1,0.918271194
GM1699,WK169904,5,2,0.918271194
GM1699,WK169904,6,0,0.918271194
GM1699,WK169904,6,1,0.918271194
GM1699,WK169904,6,2,0.918271194
GM1699,WK169906,1,0,0.866609337
GM1699,WK169906,1,1,0.921126537
GM1699,WK169906,1,2,0.921126537
GM1699,WK169906,2,0,0.957689039
GM1699,WK169906,2,1,0.965982265
GM1699,WK169906,2,2,0.935566246
GM1699,WK169906,3,0,0.895136983
GM1699,WK169906,3,1,0.93475112
GM1699,WK169906,3,2,0.93475112
GM1699,WK169906,4,0,0.960064678
GM1699,WK169906,4,1,0.968714603
GM1699,WK169906,4,2,0.968714603
GM1699,WK169906,5,0,1.024515458
GM1699,WK169906,5,1,1.02828525
GM1699,WK169906,5,2,1.004164762
GM1699,WK169906,6,0,0.977009679
GM1699,WK169906,6,1,0.977009679
GM1699,WK169906,6,2,0.977009679
GM1700,WK170000,1,0,0.853767765
GM1700,WK170000,1,1,0.901341663
GM1700,WK170000,1,2,0.901341663
GM1700,WK170000,2,0,0.812648056
GM1700,WK170000,2,1,0.875784354
GM1700,WK170000,2,2,0.793106655
GM1700,WK170000,3,0,0.870946436
GM1700,WK170000,3,1,0.89794594
GM1700,WK170000,3,2,0.791030882
GM1700,WK170000,4,0,1.020758878
GM1700,WK170000,4,1,0.96813493
GM1700,WK170000,4,2,0.920850355
GM1700,WK170000,5,0,0.93818828
GM1700,WK170000,5,1,0.860588687
GM1700,WK170000,5,2,0.927349124
GM1700,WK170000,6,0,0.948249961
GM1700,WK170000,6,1,0.948249961
GM1700,WK170000,6,2,0.948249961
GM1700,WK170001,1,0,0.864251904
GM1700,WK170001,1,1,0.906666022
GM1700,WK170001,1,2,0.906666022
GM1700,WK170001,2,0,0.953901456
GM1700,WK170001,2,1,0.953901456
GM1700,WK170001,2,2,0.953901456
GM1700,WK170001,3,0,0.953901456
GM1700,WK170001,3,1,0.953901456
GM1700,WK170001,3,2,0.953901456
GM1700,WK170001,4,0,0.953901456
GM1700,WK170001,4,1,0.953901456
GM1700,WK170001,4,2,0.953901456
GM1700,WK170001,5,0,0.953901456
GM1700,WK170001,5,1,0.953901456
GM1700,WK170001,5,2,0.953901456
GM1700,WK170001,6,0,0.953901456
GM1700,WK170001,6,1,0.953901456
GM1700,WK170001,6,2,0.953901456
GM1700,WK170002,1,0,0.900951303
GM1700,WK170002,1,1,0.954184963
GM1700,WK170002,1,2,0.954184963
GM1700,WK170002,2,0,1.112121278
GM1700,WK170002,2,1,1.059763592
GM1700,WK170002,2,2,1.111938297
GM1700,WK170002,3,0,1.124577737
GM1700,WK170002,3,1,1.056034115
GM1700,WK170002,3,2,1.095995265
GM1700,WK170002,4,0,1.260647089
GM1700,WK170002,4,1,1.119144951
GM1700,WK170002,4,2,1.229205013
GM1700,WK170002,5,0,1.028862291
GM1700,WK170002,5,1,1.028862291
GM1700,WK170002,5,2,1.052258044
GM1700,WK170002,6,0,1.009948196
GM1700,WK170002,6,1,1.009948196
GM1700,WK170002,6,2,1.009948196
GM1700,WK170003,1,0,0.843839008
GM1700,WK170003,1,1,0.897428882
GM1700,WK170003,1,2,0.897428882
GM1700,WK170003,2,0,1.006131948
GM1700,WK170003,2,1,0.978805208
GM1700,WK170003,2,2,0.937684148
GM1700,WK170003,3,0,0.767211076
GM1700,WK170003,3,1,0.864563959
GM1700,WK170003,3,2,0.799868415
GM1700,WK170003,4,0,0.97873552
GM1700,WK170003,4,1,0.96286825
GM1700,WK170003,4,2,0.957669204
GM1700,WK170003,5,0,1.066137672
GM1700,WK170003,5,1,1.084784237
GM1700,WK170003,5,2,1.010689861
GM1700,WK170003,6,0,0.956057845
GM1700,WK170003,6,1,0.956057845
GM1700,WK170003,6,2,0.956057845
GM1700,WK170004,1,0,0.882343584
GM1700,WK170004,1,1,0.926807611
GM1700,WK170004,1,2,0.926807611
GM1700,WK170004,2,0,0.89680256
GM1700,WK170004,2,1,0.936942333
GM1700,WK170004,2,2,0.93598307
GM1700,WK170004,3,0,0.930698874
GM1700,WK170004,3,1,0.946366115
GM1700,WK170004,3,2,0.915329222
GM1700,WK170004,4,0,1.074556578
GM1700,WK170004,4,1,1.012154277
GM1700,WK170004,4,2,1.029061203
GM1700,WK170004,5,0,1.079650941
GM1700,WK170004,5,1,1.113426941
GM1700,WK170004,5,2,0.91005437
GM1700,WK170004,6,0,0.971034352
GM1700,WK170004,6,1,0.971034352
GM1700,WK170004,6,2,0.971034352
GM1701,WK170100,1,0,0.804236597
GM1701,WK170100,1,1,0.847113901
GM1701,WK170100,1,2,0.847113901
GM1701,WK170100,2,0,0.727976463
GM1701,WK170100,2,1,0.808353274
GM1701,WK170100,2,2,0.808353274
GM1701,WK170100,3,0,0.719944718
GM1701,WK170100,3,1,0.800203824
GM1701,WK170100,3,2,0.800203824
GM1701,WK170100,4,0,0.680828339
GM1701,WK170100,4,1,0.783994242
GM1701,WK170100,4,2,0.783994242
GM1701,WK170100,5,0,0.893086097
GM1701,WK170100,5,1,0.893086097
GM1701,WK170100,5,2,0.893086097
GM1701,WK170100,6,0,0.893086097
GM1701,WK170100,6,1,0.893086097
GM1701,WK170100,6,2,0.893086097
GM1701,WK170101,1,0,0.746898795
GM1701,WK170101,1,1,0.818170482
GM1701,WK170101,1,2,0.818170482
GM1701,WK170101,2,0,0.88915557
GM1701,WK170101,2,1,0.88915557
GM1701,WK170101,2,2,0.88915557
GM1701,WK170101,3,0,0.88915557
GM1701,WK170101,3,1,0.88915557
GM1701,WK170101,3,2,0.88915557
GM1701,WK170101,4,0,0.88915557
GM1701,WK170101,4,1,0.88915557
GM1701,WK170101,4,2,0.88915557
GM1701,WK170101,5,0,0.88915557
GM1701,WK170101,5,1,0.88915557
GM1701,WK170101,5,2,0.88915557
GM1701,WK170101,6,0,0.88915557
GM1701,WK170101,6,1,0.88915557
GM1701,WK170101,6,2,0.88915557
GM1701,WK170102,1,0,0.700898398
GM1701,WK170102,1,1,0.764435296
GM1701,WK170102,1,2,0.764435296
GM1701,WK170102,2,0,0.833502978
GM1701,WK170102,2,1,0.833502978
GM1701,WK170102,2,2,0.833502978
GM1701,WK170102,3,0,0.833502978
GM1701,WK170102,3,1,0.833502978
GM1701,WK170102,3,2,0.833502978
GM1701,WK170102,4,0,0.833502978
GM1701,WK170102,4,1,0.833502978
GM1701,WK170102,4,2,0.833502978
GM1701,WK170102,5,0,0.833502978
GM1701,WK170102,5,1,0.833502978
GM1701,WK170102,5,2,0.833502978
GM1701,WK170102,6,0,0.833502978
GM1701,WK170102,6,1,0.833502978
GM1701,WK170102,6,2,0.833502978
GM1701,WK170103,1,0,0.902790039
GM1701,WK170103,1,1,0.919773791
GM1701,WK170103,1,2,0.919773791
GM1701,WK170103,2,0,0.900535868
GM1701,WK170103,2,1,0.916408721
GM1701,WK170103,2,2,0.916408721
GM1701,WK170103,3,0,0.783747234
GM1701,WK170103,3,1,0.85921236
GM1701,WK170103,3,2,0.85921236
GM1701,WK170103,4,0,0.904468995
GM1701,WK170103,4,1,0.920675334
GM1701,WK170103,4,2,0.920675334
GM1701,WK170103,5,0,0.934054501
GM1701,WK170103,5,1,0.934054501
GM1701,WK170103,5,2,0.934054501
GM1701,WK170103,6,0,0.934054501
GM1701,WK170103,6,1,0.934054501
GM1701,WK170103,6,2,0.934054501
GM1701,WK170104,1,0,0.81208127
GM1701,WK170104,1,1,0.851932912
GM1701,WK170104,1,2,0.851932912
GM1701,WK170104,2,0,0.906194723
GM1701,WK170104,2,1,0.906194723
GM1701,WK170104,2,2,0.906194723
GM1701,WK170104,3,0,0.906194723
GM1701,WK170104,3,1,0.906194723
GM1701,WK170104,3,2,0.906194723
GM1701,WK170104,4,0,0.906194723
GM1701,WK170104,4,1,0.906194723
GM1701,WK170104,4,2,0.906194723
GM1701,WK170104,5,0,0.906194723
GM1701,WK170104,5,1,0.906194723
