gem2020;wijk2020;buurt2020;woningtype;verschilfactor
GM1942;WK194203;BU19420303;6;0.852178924
GM1942;WK194203;BU19420304;1;0.852178924
GM1942;WK194203;BU19420304;2;0.771039936
GM1942;WK194203;BU19420304;3;0.852178924
GM1942;WK194203;BU19420304;4;0.844884939
GM1942;WK194203;BU19420304;5;0.91237091
GM1942;WK194203;BU19420304;6;0.852178924
GM1942;WK194203;BU19420305;1;0.852178924
GM1942;WK194203;BU19420305;2;0.843900788
GM1942;WK194203;BU19420305;3;0.852178924
GM1942;WK194203;BU19420305;4;0.852178924
GM1942;WK194203;BU19420306;1;0.852178924
GM1942;WK194203;BU19420306;2;0.852178924
GM1942;WK194203;BU19420306;5;0.852178924
GM1942;WK194204;BU19420400;1;0.929350375
GM1942;WK194204;BU19420400;2;0.929350375
GM1942;WK194204;BU19420400;3;0.912813811
GM1942;WK194204;BU19420400;4;0.968506567
GM1942;WK194204;BU19420400;5;0.948679275
GM1942;WK194204;BU19420401;1;0.929350375
GM1942;WK194204;BU19420401;2;0.929350375
GM1942;WK194204;BU19420401;3;0.969407225
GM1942;WK194204;BU19420401;4;1.045615767
GM1942;WK194204;BU19420402;1;0.885980227
GM1942;WK194204;BU19420402;2;0.858557958
GM1942;WK194204;BU19420402;3;0.86223418
GM1942;WK194204;BU19420402;4;0.90693091
GM1942;WK194204;BU19420403;2;0.929350375
GM1942;WK194204;BU19420403;3;0.895713895
GM1942;WK194204;BU19420403;4;0.905966509
GM1942;WK194204;BU19420403;5;0.929350375
GM1942;WK194204;BU19420404;1;0.929350375
GM1942;WK194204;BU19420404;2;0.929350375
GM1942;WK194204;BU19420404;3;0.973363098
GM1942;WK194204;BU19420404;4;0.89734054
GM1942;WK194204;BU19420404;5;0.929350375
GM1942;WK194204;BU19420408;1;0.929350375
GM1942;WK194204;BU19420410;1;0.929350375
GM1942;WK194204;BU19420410;2;0.929350375
GM1942;WK194204;BU19420410;3;0.929350375
GM1942;WK194204;BU19420410;4;0.929350375
GM1942;WK194204;BU19420410;5;0.929350375
GM1942;WK194205;BU19420501;1;0.903555475
GM1942;WK194205;BU19420501;2;0.903555475
GM1942;WK194205;BU19420501;3;0.893358192
GM1942;WK194205;BU19420501;4;0.865215702
GM1942;WK194205;BU19420501;5;0.996885974
GM1942;WK194205;BU19420502;1;0.903555475
GM1942;WK194205;BU19420502;2;0.903555475
GM1942;WK194205;BU19420502;3;0.934907371
GM1942;WK194205;BU19420502;4;0.966032383
GM1942;WK194205;BU19420502;5;1.200998666
GM1942;WK194205;BU19420502;6;0.903555475
GM1942;WK194205;BU19420503;1;0.903555475
GM1942;WK194205;BU19420503;2;0.820361545
GM1942;WK194205;BU19420503;3;0.903555475
GM1942;WK194205;BU19420503;4;0.903555475
GM1942;WK194205;BU19420504;1;0.903555475
GM1942;WK194205;BU19420506;1;0.903555475
GM1942;WK194205;BU19420506;2;0.903555475
GM1942;WK194205;BU19420506;3;0.825794264
GM1942;WK194205;BU19420506;4;0.884515871
GM1942;WK194205;BU19420506;5;0.903555475
GM1942;WK194205;BU19420507;1;0.903555475
GM1942;WK194205;BU19420507;2;0.820296764
GM1942;WK194205;BU19420507;3;0.832166359
GM1942;WK194205;BU19420507;4;0.87289258
GM1942;WK194205;BU19420507;5;0.903555475
GM1942;WK194205;BU19420508;1;0.903555475
GM1942;WK194205;BU19420508;2;0.805573465
GM1942;WK194205;BU19420508;3;0.868511626
GM1942;WK194205;BU19420508;4;0.864048505
GM1942;WK194205;BU19420508;5;0.903555475
GM1942;WK194205;BU19420508;6;0.923351227
GM1942;WK194205;BU19420509;1;0.903555475
GM1942;WK194205;BU19420509;2;0.839034944
GM1942;WK194205;BU19420509;3;0.83250372
GM1942;WK194205;BU19420509;4;0.819099431
GM1942;WK194205;BU19420509;5;1.088760239
GM1942;WK194205;BU19420509;6;0.903555475
GM1942;WK194205;BU19420510;1;0.903555475
GM1942;WK194205;BU19420510;2;0.838273682
GM1942;WK194205;BU19420510;3;0.894353913
GM1942;WK194205;BU19420510;4;0.899576722
GM1942;WK194205;BU19420510;5;0.903555475
GM1942;WK194205;BU19420510;6;0.965050461
GM1942;WK194205;BU19420511;1;0.903555475
GM1942;WK194205;BU19420511;2;0.903555475
GM1942;WK194205;BU19420511;5;0.903555475
GM1942;WK194205;BU19420512;1;0.903555475
GM1942;WK194205;BU19420512;2;0.861626916
GM1942;WK194205;BU19420512;3;0.903555475
GM1942;WK194205;BU19420512;4;0.903555475
GM1942;WK194205;BU19420512;5;0.903555475
GM1942;WK194205;BU19420513;2;0.903555475
GM1942;WK194205;BU19420515;1;0.903555475
GM1942;WK194205;BU19420515;2;0.903555475
GM1942;WK194205;BU19420515;3;0.903555475
GM1942;WK194205;BU19420515;4;0.903555475
GM1942;WK194205;BU19420565;3;0.903555475
GM1942;WK194205;BU19420565;4;0.977695446
GM1942;WK194205;BU19420565;5;0.977153753
GM1942;WK194205;BU19420565;6;0.903555475
GM1942;WK194205;BU19420575;2;0.903555475
GM1942;WK194205;BU19420575;3;0.903555475
GM1942;WK194205;BU19420575;4;0.83881842
GM1942;WK194205;BU19420585;2;0.903555475
GM1942;WK194205;BU19420585;3;1.189425159
GM1942;WK194205;BU19420585;4;1.186311879
GM1942;WK194205;BU19420585;5;1.14517887
GM1945;WK194500;BU19450000;1;1.012134769
GM1945;WK194500;BU19450000;2;1.102621722
GM1945;WK194500;BU19450000;3;1.054235523
GM1945;WK194500;BU19450000;4;1.002051676
GM1945;WK194500;BU19450000;5;1.018126421
GM1945;WK194500;BU19450000;6;1.012134769
GM1945;WK194500;BU19450001;1;1.012134769
GM1945;WK194500;BU19450001;2;1.012134769
GM1945;WK194500;BU19450001;3;1.053152004
GM1945;WK194500;BU19450001;4;1.053348794
GM1945;WK194500;BU19450001;6;1.012134769
GM1945;WK194500;BU19450002;1;1.012134769
GM1945;WK194500;BU19450002;2;1.012134769
GM1945;WK194500;BU19450002;3;1.012134769
GM1945;WK194500;BU19450002;4;1.012134769
GM1945;WK194500;BU19450002;5;1.012134769
GM1945;WK194500;BU19450003;1;1.012134769
GM1945;WK194501;BU19450100;1;0.899298526
GM1945;WK194501;BU19450100;2;0.929562959
GM1945;WK194501;BU19450100;3;0.921028736
GM1945;WK194501;BU19450100;4;0.923115561
GM1945;WK194501;BU19450100;5;1.105013576
GM1945;WK194501;BU19450101;1;0.935309031
GM1945;WK194501;BU19450101;2;0.935309031
GM1945;WK194501;BU19450101;3;0.935309031
GM1945;WK194501;BU19450101;4;0.935309031
GM1945;WK194501;BU19450101;5;0.935309031
GM1945;WK194501;BU19450101;6;0.935309031
GM1945;WK194501;BU19450102;1;0.935309031
GM1945;WK194501;BU19450102;2;0.935309031
GM1945;WK194501;BU19450102;3;0.935309031
GM1945;WK194501;BU19450102;5;0.935309031
GM1945;WK194501;BU19450102;6;0.935309031
GM1945;WK194502;BU19450200;1;0.983436856
GM1945;WK194502;BU19450200;2;1.009381497
GM1945;WK194502;BU19450200;3;1.076199086
GM1945;WK194502;BU19450200;4;1.056823836
GM1945;WK194502;BU19450200;5;0.858727734
GM1945;WK194502;BU19450201;1;1.071017857
GM1945;WK194502;BU19450201;2;1.02869301
GM1945;WK194502;BU19450201;5;1.02869301
GM1945;WK194503;BU19450300;1;1.004386303
GM1945;WK194503;BU19450300;2;0.970262157
GM1945;WK194503;BU19450300;3;1.021603485
GM1945;WK194503;BU19450300;4;1.003393717
GM1945;WK194503;BU19450300;5;1.004386303
GM1945;WK194503;BU19450301;1;1.004386303
GM1945;WK194503;BU19450301;2;1.004386303
GM1945;WK194503;BU19450301;5;1.004386303
GM1945;WK194504;BU19450400;1;1.004245017
GM1945;WK194504;BU19450400;2;1.004245017
GM1945;WK194504;BU19450400;3;1.004245017
GM1945;WK194504;BU19450400;4;1.004245017
GM1945;WK194504;BU19450400;5;1.004245017
GM1945;WK194505;BU19450500;1;1.055559059
GM1945;WK194505;BU19450500;2;0.997183745
GM1945;WK194505;BU19450500;3;0.992500254
GM1945;WK194505;BU19450500;4;0.932986237
GM1945;WK194505;BU19450500;5;1.002349596
GM1945;WK194505;BU19450500;6;0.877867841
GM1945;WK194505;BU19450501;1;0.935599881
GM1945;WK194505;BU19450501;2;0.95732251
GM1945;WK194505;BU19450501;3;1.042754082
GM1945;WK194505;BU19450501;4;1.05895019
GM1945;WK194505;BU19450501;5;0.95961801
GM1945;WK194505;BU19450501;6;0.935701994
GM1945;WK194505;BU19450502;1;0.964547298
GM1945;WK194505;BU19450502;2;0.950853371
GM1945;WK194505;BU19450502;3;1.01628626
GM1945;WK194505;BU19450502;4;0.955679201
GM1945;WK194505;BU19450502;5;0.920620512
GM1945;WK194505;BU19450503;1;0.992500254
GM1945;WK194505;BU19450503;2;0.992500254
GM1945;WK194505;BU19450503;3;1.044152397
GM1945;WK194505;BU19450503;4;1.05027468
GM1945;WK194505;BU19450503;5;0.992500254
GM1945;WK194505;BU19450504;1;0.985278452
GM1945;WK194505;BU19450504;2;1.022584606
GM1945;WK194505;BU19450504;3;1.016076431
GM1945;WK194505;BU19450504;4;0.898080643
GM1945;WK194505;BU19450504;5;1.096242013
GM1945;WK194505;BU19450504;6;0.881457289
GM1945;WK194505;BU19450505;1;0.996308395
GM1945;WK194505;BU19450505;2;1.009957365
GM1945;WK194505;BU19450505;3;0.98271316
GM1945;WK194505;BU19450505;4;0.925921345
GM1945;WK194505;BU19450505;5;1.032658891
GM1945;WK194505;BU19450505;6;0.992500254
GM1945;WK194505;BU19450506;1;0.992500254
GM1945;WK194505;BU19450507;1;0.992500254
GM1945;WK194505;BU19450507;2;0.992500254
GM1945;WK194505;BU19450508;1;0.992500254
GM1945;WK194505;BU19450509;1;0.992500254
GM1945;WK194505;BU19450509;2;0.992500254
GM1945;WK194505;BU19450510;1;0.985079128
GM1945;WK194505;BU19450510;2;0.992500254
GM1945;WK194505;BU19450510;3;0.992500254
GM1945;WK194505;BU19450510;4;0.928153263
GM1945;WK194505;BU19450510;5;0.992500254
GM1945;WK194505;BU19450511;1;0.992500254
GM1945;WK194506;BU19450600;1;0.917221189
GM1945;WK194506;BU19450600;2;0.934420124
GM1945;WK194506;BU19450600;3;0.917221189
GM1945;WK194506;BU19450600;4;0.917221189
GM1945;WK194506;BU19450601;1;0.917221189
GM1945;WK194506;BU19450601;2;0.917221189
GM1945;WK194506;BU19450601;5;0.917221189
GM1945;WK194507;BU19450700;1;1.017783867
GM1945;WK194507;BU19450700;2;1.094299675
GM1945;WK194507;BU19450700;3;1.017783867
GM1945;WK194507;BU19450700;4;1.017783867
GM1945;WK194507;BU19450700;5;1.017783867
GM1945;WK194507;BU19450701;1;1.017783867
GM1945;WK194508;BU19450800;1;1.021199608
GM1945;WK194508;BU19450800;2;1.042275451
GM1945;WK194508;BU19450800;3;1.100819353
GM1945;WK194508;BU19450800;4;1.066059093
GM1945;WK194508;BU19450800;5;1.056323743
GM1945;WK194508;BU19450801;1;1.056323743
GM1945;WK194508;BU19450802;1;1.056323743
GM1945;WK194508;BU19450802;5;1.056323743
GM1945;WK194509;BU19450900;1;1.029654017
GM1945;WK194509;BU19450900;2;1.018399301
GM1945;WK194509;BU19450900;3;1.064801814
GM1945;WK194509;BU19450900;4;1.040579137
GM1945;WK194509;BU19450900;5;0.911175073
GM1945;WK194509;BU19450901;1;0.970405368
GM1945;WK194509;BU19450901;2;1.031643438
GM1945;WK194509;BU19450901;3;0.993226311
GM1945;WK194509;BU19450901;4;0.964326731
GM1945;WK194509;BU19450901;5;0.986619367
GM1945;WK194509;BU19450902;1;1.009788197
GM1945;WK194509;BU19450902;3;1.009788197
GM1945;WK194509;BU19450902;5;1.009788197
GM1945;WK194509;BU19450903;1;1.009788197
GM1945;WK194509;BU19450903;2;1.009788197
GM1945;WK194510;BU19451000;1;1.022258265
GM1945;WK194510;BU19451000;2;1.083779762
GM1945;WK194510;BU19451000;3;1.097397408
GM1945;WK194510;BU19451000;4;1.061666663
GM1945;WK194510;BU19451000;5;1.121020078
GM1945;WK194510;BU19451001;2;1.078680093
GM1945;WK194510;BU19451002;1;1.078680093
GM1945;WK194510;BU19451002;2;1.078680093
GM1945;WK194510;BU19451002;3;1.078680093
GM1945;WK194510;BU19451002;4;1.078680093
GM1945;WK194511;BU19451100;1;1.004245017
GM1945;WK194511;BU19451100;2;1.004245017
GM1945;WK194512;BU19451200;1;0.96900807
GM1945;WK194512;BU19451200;2;0.96900807
GM1945;WK194512;BU19451200;3;0.96900807
GM1945;WK194512;BU19451200;4;0.96900807
GM1945;WK194512;BU19451200;5;0.96900807
GM1948;WK194801;BU19480101;1;1.033681706
GM1948;WK194801;BU19480101;2;1.03453402
GM1948;WK194801;BU19480101;3;1.03453402
GM1948;WK194801;BU19480101;4;1.03453402
GM1948;WK194801;BU19480101;5;1.03453402
GM1948;WK194801;BU19480102;1;1.03453402
GM1948;WK194801;BU19480102;2;1.03453402
GM1948;WK194801;BU19480102;3;1.075701485
GM1948;WK194801;BU19480102;4;0.908724493
GM1948;WK194801;BU19480103;1;1.03453402
GM1948;WK194801;BU19480103;2;1.03453402
GM1948;WK194801;BU19480103;5;1.03453402
GM1948;WK194801;BU19480104;1;1.03453402
GM1948;WK194801;BU19480104;2;1.03453402
GM1948;WK194801;BU19480104;3;1.03453402
GM1948;WK194801;BU19480104;4;1.03453402
GM1948;WK194801;BU19480104;5;1.03453402
GM1948;WK194801;BU19480105;1;1.03453402
GM1948;WK194801;BU19480105;2;1.03453402
GM1948;WK194801;BU19480105;3;1.03453402
GM1948;WK194801;BU19480105;5;1.03453402
GM1948;WK194801;BU19480106;1;1.03453402
GM1948;WK194801;BU19480106;2;1.03453402
GM1948;WK194801;BU19480106;5;1.03453402
GM1948;WK194801;BU19480107;1;1.03453402
GM1948;WK194801;BU19480107;2;1.03453402
GM1948;WK194801;BU19480107;5;1.03453402
GM1948;WK194801;BU19480108;1;1.03453402
GM1948;WK194801;BU19480108;2;1.03453402
GM1948;WK194801;BU19480108;3;1.03453402
GM1948;WK194801;BU19480108;4;1.03453402
GM1948;WK194801;BU19480108;5;1.03453402
GM1948;WK194801;BU19480109;1;1.127334765
GM1948;WK194801;BU19480109;2;0.994988063
GM1948;WK194801;BU19480109;3;1.03453402
GM1948;WK194801;BU19480109;4;1.03453402
GM1948;WK194801;BU19480109;5;1.03453402
GM1948;WK194801;BU19480110;1;1.041167541
GM1948;WK194801;BU19480110;2;1.030098741
GM1948;WK194801;BU19480110;3;1.03453402
GM1948;WK194801;BU19480110;4;1.03453402
GM1948;WK194801;BU19480110;5;0.902878607
GM1948;WK194801;BU19480111;1;1.059996214
GM1948;WK194801;BU19480111;2;1.03453402
GM1948;WK194801;BU19480111;3;1.03453402
GM1948;WK194801;BU19480111;4;1.03453402
GM1948;WK194801;BU19480111;5;1.03453402
GM1948;WK194801;BU19480112;1;1.077858417
GM1948;WK194801;BU19480112;2;1.03453402
GM1948;WK194801;BU19480112;3;1.03453402
GM1948;WK194801;BU19480112;4;1.03453402
GM1948;WK194801;BU19480112;5;1.03453402
GM1948;WK194801;BU19480113;1;1.026296007
GM1948;WK194801;BU19480113;2;1.03453402
GM1948;WK194801;BU19480113;3;0.991363208
GM1948;WK194801;BU19480113;4;1.007324401
GM1948;WK194801;BU19480113;5;1.03453402
GM1948;WK194802;BU19480201;1;1.013222009
GM1948;WK194802;BU19480201;2;1.060306591
GM1948;WK194802;BU19480201;3;1.006425798
GM1948;WK194802;BU19480201;4;1.064780735
GM1948;WK194802;BU19480201;5;1.013222009
GM1948;WK194802;BU19480202;1;1.013222009
GM1948;WK194802;BU19480202;2;1.053914013
GM1948;WK194802;BU19480202;3;1.077048247
GM1948;WK194802;BU19480202;4;1.007903313
GM1948;WK194802;BU19480202;5;1.013222009
GM1948;WK194802;BU19480203;1;1.013222009
GM1948;WK194802;BU19480203;2;1.013222009
GM1948;WK194802;BU19480204;1;1.013222009
GM1948;WK194802;BU19480204;2;1.013222009
GM1948;WK194802;BU19480204;3;1.013222009
GM1948;WK194802;BU19480204;4;1.013222009
GM1948;WK194802;BU19480204;5;1.013222009
GM1948;WK194802;BU19480205;1;1.044488386
GM1948;WK194802;BU19480205;2;1.013222009
GM1948;WK194802;BU19480205;3;1.013222009
GM1948;WK194802;BU19480205;4;1.013222009
GM1948;WK194802;BU19480205;5;1.013222009
GM1948;WK194802;BU19480206;1;1.013222009
GM1948;WK194802;BU19480206;2;1.013222009
GM1948;WK194802;BU19480206;5;1.013222009
GM1948;WK194802;BU19480207;1;1.013222009
GM1948;WK194802;BU19480207;2;1.013222009
GM1948;WK194802;BU19480207;3;1.013222009
GM1948;WK194802;BU19480207;4;1.013222009
GM1948;WK194802;BU19480207;5;1.013222009
GM1948;WK194802;BU19480208;1;1.013222009
GM1948;WK194802;BU19480208;2;1.013222009
GM1948;WK194802;BU19480208;5;1.013222009
GM1948;WK194802;BU19480209;1;1.013222009
GM1948;WK194802;BU19480210;1;1.013222009
GM1948;WK194802;BU19480210;2;0.954784175
GM1948;WK194802;BU19480210;3;1.08105495
GM1948;WK194802;BU19480210;4;1.104468718
GM1948;WK194802;BU19480210;5;1.013222009
GM1948;WK194802;BU19480210;6;1.013222009
GM1948;WK194802;BU19480211;1;1.013222009
GM1948;WK194802;BU19480211;2;0.955252145
GM1948;WK194802;BU19480211;3;1.013222009
GM1948;WK194802;BU19480211;4;1.013222009
GM1948;WK194802;BU19480211;5;1.013222009
GM1948;WK194802;BU19480212;1;1.013222009
GM1948;WK194802;BU19480212;2;1.013222009
GM1948;WK194802;BU19480212;3;0.923370289
GM1948;WK194802;BU19480212;4;0.900255832
GM1948;WK194802;BU19480212;5;1.013222009
GM1948;WK194802;BU19480213;1;1.013222009
GM1948;WK194802;BU19480213;2;1.013222009
GM1948;WK194802;BU19480213;3;1.013222009
GM1948;WK194802;BU19480213;4;1.013222009
GM1948;WK194802;BU19480213;5;1.013222009
GM1948;WK194802;BU19480214;1;1.013222009
GM1948;WK194802;BU19480214;2;1.013222009
GM1948;WK194802;BU19480214;3;1.013222009
GM1948;WK194802;BU19480214;5;1.013222009
GM1948;WK194802;BU19480215;1;1.013222009
GM1948;WK194802;BU19480216;1;1.013222009
GM1948;WK194802;BU19480216;2;1.013222009
GM1948;WK194802;BU19480216;3;1.035750475
GM1948;WK194802;BU19480216;4;1.022353765
GM1948;WK194802;BU19480216;5;1.009320401
GM1948;WK194802;BU19480216;6;1.013222009
GM1948;WK194802;BU19480217;1;1.013222009
GM1948;WK194802;BU19480217;2;1.011335511
GM1948;WK194802;BU19480217;3;1.063408592
GM1948;WK194802;BU19480217;4;1.052222719
GM1948;WK194802;BU19480217;5;1.013222009
GM1948;WK194802;BU19480218;1;0.984436296
GM1948;WK194802;BU19480218;2;1.053448986
GM1948;WK194802;BU19480218;3;1.013222009
GM1948;WK194802;BU19480218;4;0.901771458
GM1948;WK194802;BU19480218;5;1.013222009
GM1948;WK194802;BU19480218;6;1.013222009
GM1948;WK194802;BU19480219;1;0.895220554
GM1948;WK194802;BU19480219;2;1.013222009
GM1948;WK194802;BU19480219;3;1.013222009
GM1948;WK194802;BU19480219;4;1.003481345
GM1948;WK194802;BU19480219;5;1.013222009
GM1948;WK194802;BU19480220;1;1.013222009
GM1948;WK194802;BU19480220;2;1.013222009
GM1948;WK194802;BU19480220;3;1.013222009
GM1948;WK194802;BU19480220;4;1.013222009
GM1948;WK194802;BU19480221;1;1.013222009
GM1948;WK194802;BU19480221;2;1.013222009
GM1948;WK194802;BU19480221;3;1.044875527
GM1948;WK194802;BU19480221;4;1.048201331
GM1948;WK194802;BU19480221;5;1.033046464
GM1948;WK194802;BU19480222;1;1.013222009
GM1948;WK194802;BU19480222;2;1.013222009
GM1948;WK194802;BU19480222;3;1.013222009
GM1948;WK194802;BU19480223;1;1.013222009
GM1948;WK194802;BU19480223;2;1.013222009
GM1948;WK194802;BU19480223;3;1.013222009
GM1948;WK194802;BU19480223;4;1.05705299
GM1948;WK194802;BU19480224;1;1.013222009
GM1948;WK194802;BU19480224;2;1.013222009
GM1948;WK194802;BU19480225;1;1.013222009
GM1948;WK194802;BU19480225;2;1.013222009
GM1948;WK194802;BU19480225;3;1.013222009
GM1948;WK194802;BU19480225;4;1.013222009
GM1948;WK194802;BU19480225;5;0.915737013
GM1948;WK194802;BU19480225;6;1.013222009
GM1948;WK194802;BU19480226;1;1.013222009
GM1948;WK194802;BU19480226;2;1.013222009
GM1948;WK194802;BU19480226;3;1.013222009
GM1948;WK194802;BU19480226;4;1.013222009
GM1948;WK194802;BU19480226;5;0.978133968
GM1948;WK194802;BU19480226;6;1.188261981
GM1948;WK194802;BU19480227;1;1.013222009
GM1948;WK194802;BU19480227;2;1.082002795
GM1948;WK194802;BU19480227;3;1.013222009
GM1948;WK194802;BU19480227;4;1.013222009
GM1948;WK194802;BU19480227;5;1.013222009
GM1948;WK194802;BU19480228;1;0.909382408
GM1948;WK194802;BU19480228;2;1.013222009
GM1948;WK194802;BU19480228;3;1.013222009
GM1948;WK194802;BU19480228;4;1.013222009
GM1948;WK194802;BU19480228;5;1.013222009
GM1948;WK194802;BU19480229;1;0.980687452
GM1948;WK194802;BU19480229;2;0.974565978
GM1948;WK194802;BU19480229;3;1.004521523
GM1948;WK194802;BU19480229;4;1.024843745
GM1948;WK194802;BU19480229;5;1.013222009
GM1948;WK194803;BU19480301;1;1.016034229
GM1948;WK194803;BU19480301;2;1.016034229
GM1948;WK194803;BU19480301;3;1.021119306
GM1948;WK194803;BU19480301;4;1.097737371
GM1948;WK194803;BU19480301;5;1.016034229
GM1948;WK194803;BU19480302;1;1.016034229
GM1948;WK194803;BU19480302;2;1.050573525
GM1948;WK194803;BU19480302;3;1.016034229
GM1948;WK194803;BU19480302;4;0.99919249
GM1948;WK194803;BU19480302;5;1.016034229
GM1948;WK194803;BU19480303;1;1.016034229
GM1948;WK194803;BU19480303;2;1.016034229
GM1948;WK194803;BU19480303;5;1.016034229
GM1948;WK194803;BU19480304;1;1.016245201
GM1948;WK194803;BU19480304;2;1.016034229
GM1948;WK194803;BU19480304;4;1.016034229
GM1948;WK194803;BU19480304;5;1.016034229
GM1948;WK194803;BU19480305;1;1.016034229
GM1948;WK194803;BU19480305;2;1.016034229
GM1948;WK194803;BU19480305;4;1.016034229
GM1948;WK194803;BU19480305;5;1.016034229
GM1948;WK194803;BU19480306;1;1.016034229
GM1948;WK194803;BU19480306;2;1.016034229
GM1948;WK194803;BU19480306;5;1.016034229
GM1948;WK194803;BU19480307;1;1.016034229
GM1948;WK194803;BU19480307;2;1.016034229
GM1948;WK194803;BU19480307;5;1.016034229
GM1948;WK194803;BU19480308;1;1.016034229
GM1948;WK194803;BU19480308;2;1.016034229
GM1948;WK194803;BU19480308;5;1.016034229
GM1948;WK194803;BU19480309;1;1.037517195
GM1948;WK194803;BU19480309;2;1.016034229
GM1948;WK194803;BU19480309;5;1.016034229
GM1948;WK194803;BU19480310;1;0.981905288
GM1948;WK194803;BU19480310;2;1.016034229
GM1948;WK194803;BU19480310;3;1.009819687
GM1948;WK194803;BU19480310;4;1.021994057
GM1948;WK194803;BU19480311;1;1.016034229
GM1948;WK194803;BU19480311;2;0.974998667
GM1948;WK194803;BU19480311;3;1.057312142
GM1948;WK194803;BU19480311;4;1.051467298
GM1948;WK194803;BU19480311;5;1.119403628
GM1948;WK194803;BU19480311;6;1.016034229
GM1948;WK194803;BU19480312;1;1.016034229
GM1948;WK194803;BU19480312;2;1.016034229
GM1948;WK194803;BU19480312;3;1.016034229
GM1948;WK194803;BU19480312;4;0.932877533
GM1948;WK194803;BU19480312;5;1.016034229
GM1948;WK194803;BU19480313;1;1.016034229
GM1948;WK194803;BU19480313;2;1.016034229
GM1948;WK194803;BU19480313;3;1.016034229
GM1948;WK194803;BU19480313;4;0.995784764
GM1948;WK194803;BU19480313;5;1.016034229
GM1948;WK194803;BU19480314;1;0.975938085
GM1948;WK194803;BU19480314;2;1.016034229
GM1948;WK194803;BU19480314;3;1.035737348
GM1948;WK194803;BU19480314;4;1.02886306
GM1948;WK194803;BU19480314;5;1.016034229
GM1948;WK194803;BU19480315;1;1.016034229
GM1948;WK194803;BU19480315;2;0.955621632
GM1948;WK194803;BU19480315;3;0.969487483
GM1948;WK194803;BU19480315;4;0.973819804
GM1948;WK194803;BU19480315;5;1.016034229
GM1948;WK194803;BU19480316;1;1.114716229
GM1948;WK194803;BU19480316;2;1.016034229
GM1948;WK194803;BU19480316;3;1.016034229
GM1948;WK194803;BU19480316;4;1.016034229
GM1948;WK194803;BU19480316;5;1.016034229
GM1948;WK194803;BU19480317;1;1.016034229
GM1948;WK194803;BU19480317;2;1.016034229
GM1948;WK194803;BU19480317;3;0.924144499
GM1948;WK194803;BU19480317;4;1.034407145
GM1948;WK194803;BU19480317;5;1.028986338
GM1948;WK194803;BU19480317;6;1.110400503
GM1948;WK194803;BU19480318;1;0.970649926
GM1948;WK194803;BU19480318;2;0.993029638
GM1948;WK194803;BU19480318;3;1.052876434
GM1948;WK194803;BU19480318;4;0.954847849
GM1948;WK194803;BU19480318;5;1.016034229
GM1948;WK194804;BU19480401;1;0.993766735
GM1948;WK194804;BU19480401;2;1.005367866
GM1948;WK194804;BU19480401;3;0.915719603
GM1948;WK194804;BU19480401;4;0.874749243
GM1948;WK194804;BU19480401;5;1.005367866
GM1948;WK194804;BU19480401;6;1.005367866
GM1948;WK194804;BU19480402;1;1.001751438
GM1948;WK194804;BU19480402;2;0.929096541
GM1948;WK194804;BU19480402;3;1.057772328
GM1948;WK194804;BU19480402;4;1.004277195
GM1948;WK194804;BU19480402;5;1.09836696
GM1948;WK194804;BU19480402;6;1.005367866
GM1948;WK194804;BU19480403;1;1.005367866
GM1948;WK194804;BU19480403;2;1.005367866
GM1948;WK194804;BU19480403;3;1.005367866
GM1948;WK194804;BU19480403;4;1.005367866
GM1948;WK194804;BU19480403;5;1.005367866
GM1948;WK194804;BU19480404;1;1.005367866
GM1948;WK194804;BU19480404;2;1.104162046
GM1948;WK194804;BU19480404;3;1.030408718
GM1948;WK194804;BU19480404;4;1.070862982
GM1948;WK194804;BU19480404;5;1.005367866
GM1948;WK194804;BU19480405;1;1.005367866
GM1948;WK194804;BU19480405;2;1.005367866
GM1948;WK194804;BU19480405;5;1.005367866
GM1948;WK194804;BU19480406;1;1.005367866
GM1948;WK194804;BU19480406;2;1.005367866
GM1948;WK194804;BU19480406;4;1.005367866
GM1948;WK194804;BU19480407;1;1.005367866
GM1948;WK194804;BU19480407;2;1.005367866
GM1948;WK194804;BU19480408;1;1.005367866
GM1948;WK194804;BU19480408;2;1.005367866
GM1948;WK194804;BU19480409;1;1.005367866
GM1948;WK194804;BU19480409;2;1.005367866
GM1948;WK194804;BU19480409;5;1.005367866
GM1948;WK194804;BU19480410;1;1.005367866
GM1948;WK194804;BU19480410;2;1.005367866
GM1948;WK194804;BU19480410;3;1.005367866
GM1948;WK194804;BU19480410;4;1.005367866
GM1948;WK194804;BU19480411;1;1.02884452
GM1948;WK194804;BU19480411;2;1.005367866
GM1948;WK194804;BU19480411;5;1.005367866
GM1948;WK194804;BU19480412;1;1.016025941
GM1948;WK194804;BU19480412;2;1.005367866
GM1948;WK194804;BU19480412;3;1.107301709
GM1948;WK194804;BU19480412;4;1.08573982
GM1948;WK194804;BU19480412;5;1.005367866
GM1948;WK194804;BU19480413;1;1.005367866
GM1948;WK194804;BU19480413;2;1.005367866
GM1948;WK194804;BU19480413;3;1.134503168
GM1948;WK194804;BU19480413;4;1.021704429
GM1948;WK194804;BU19480413;5;1.09538963
GM1948;WK194804;BU19480414;1;1.005367866
GM1948;WK194804;BU19480414;2;1.005367866
GM1948;WK194804;BU19480414;3;0.96971024
GM1948;WK194804;BU19480414;4;0.990511855
